"","13WT_S76_L005_R1_001","412TG26K15OE_S70_L005_R1_001","413TG26_S67_L005_R1_001","435TG26K15OE_S71_L005_R1_001","441TG26_S68_L005_R1_001","443TG26K15OE_S72_L005_R1_001","49K15OE_S73_L005_R1_001","500K15OE_S75_L005_R1_001","50K150E_S74_L005_R1_001","649TG26_S69_L005_R1_001","964WT_S77_L005_R1_001","974WT_S78_L005_R1_001"
"Arhgap17",22.7651871720416,22.4141789552957,21.0961084373346,22.9728002874643,23.0278215265036,22.515406917008,22.1483710027732,20.2416871754404,20.1140422889066,21.6968111647738,22.4565949351613,17.1367210071082
"Lcmt1",14.4654067989712,14.2236752638015,17.5849632526703,16.2852068665858,16.0784324125045,14.6009669989146,14.26043069523,12.8556803208684,16.2182940416481,15.7456554022529,12.4424712353462,12.6501941695529
"Aqp8",0.0250027674275623,0.0256936788274145,0,0.0289633077323436,0.117793235059194,0.0237237423732782,0.0299262817761061,0,0.0271167857572263,0.0245447097281158,0.0286570375524714,0
"Zkscan2",0.162386854883556,0.175217863087477,0.0683231958181184,0.282164392200148,0.258200403029117,0.231119850306106,0.291545813282082,0.379608006568554,0.167311042191767,0.175353070461443,0.176814422695908,0.234441353747961
"Hs3st4",0.0129141857481257,0,0,0.014959845425882,0.0456310602966532,0.024507112385604,0,0,0,0.0126775942495586,0,0
"3100003L05Rik",0.503594896952136,0.230004859864686,0,0.129636973765851,0.0659038958200157,0.0530925921185111,0.200920729153435,0.137689143790243,0.0606860596916239,0.164789632481838,0.256532275921521,0.173107299066911
"4933440M02Rik",0,0.0218801184742337,0,0,0,0.0202025680038346,0.127422506359007,0.0261964445492038,0,0.0627050521306247,0.0244036434400988,0.0658700553469506
"4930571K23Rik",0,0,0,0,0.0203252145027824,0,0,0,0,0,0,0
"Kdm8",1.56582388581335,2.51518407722733,2.089429931686,1.49687209479227,1.55774805799127,1.60111964382273,1.67401057044804,1.08483721474015,2.4566432085313,1.52221388826103,1.58558779053621,1.09738506009684
"Nsmce1",27.2207896644806,27.5431898510006,24.2941731081401,24.830466513613,24.4252449911555,22.4220077214041,24.4045178337587,20.1547973705718,24.5326527385269,26.3799448440531,21.931343746559,19.5885145047948
"Il4ra",15.601226230457,25.5812904191631,19.7117740220773,16.3489172922375,19.8956797576599,11.3359250394661,16.5782083847543,12.4646786966201,11.034998698696,26.012564318252,13.8520378640607,12.3427475224764
"Il21r",0.0142516733399914,0.263618918786222,0.199876578483384,0.24763794758494,0.956781990408881,0,0.0341161908088175,0.15781172291724,0,0.64356661993674,0.179680834611698,0.176360946038249
"Gtf3c1",16.2593189498409,17.2422277623879,18.866233558656,17.8762007574784,19.729989604811,17.7062905845225,18.4640758275477,21.9812730126372,19.1886334591446,17.5384725405011,20.8923112237614,19.5504478703549
"D430042O09Rik",7.33360125174786,7.22172907279226,6.35461268422175,6.75728799582219,6.09292215194811,7.3627444917674,7.44885503858948,6.89642242281196,6.89925315027501,6.73972117952531,6.9884844981134,7.11084856086323
"Gsg1l",0.0662789976507398,0.107030803800437,0.0531170479211196,0.0438730634966998,0.0446077337660453,0.0898406757560943,0.101996455778196,0.0698972411901539,0.0821519747915154,0.0278848919388227,0.0217045656488137,0.156225955257124
"Xpo6",17.2584691010188,17.6153138002926,15.9764554749537,15.2939015968543,16.7786700155897,15.4016219382782,16.3517822047358,17.0652889751023,17.1880587069446,16.7456668043179,17.1026127025415,15.7663992015084
"Sbk1",7.21835761385613,5.46773038812248,5.15729929723862,5.39571134504024,5.52884080847056,6.09096070011017,7.60736028922422,10.7020670374754,7.06058279239146,5.39257829591103,6.38973501735706,11.3950742170399
"Lat",0.240869448281086,0.58787303728786,0.33781409407208,0.348780188737946,0.815627469176077,0.114273844948757,0.252263519477354,0.592710479589765,0.457161759232849,1.18228326275462,0.690184081085454,0.403636468272711
"Mir7058",0,0,0,0,0,0,0,0,0,0,0,0
"Spns1",20.96763352403,18.7884703176453,19.9478190407292,17.3735912117055,23.7519346171749,20.7313785725044,21.7876455005022,27.1450534003493,19.278709050504,20.7408267267291,19.087956211469,21.484718986996
"Nfatc2ip",4.70457916719788,4.55284708440534,4.50637320989114,4.77651791887211,5.55397884726413,4.53675259406064,5.55224390385513,4.46603760017632,4.53146461777621,5.18896028104557,4.48719472717272,4.27474883976801
"Cd19",0.122016789482291,0.407512715589485,0.0855629294098823,0.441702332617637,0.161675567085556,0,0.127788662986476,0.131358608443565,0.0165416845793261,1.49726759671511,0.227256425056914,0.0786420679942726
"Rabep2",11.1213569996029,11.0978477244202,11.4107720165041,9.56056087582043,11.8578214002558,10.6774033151578,12.5757331581145,10.8205554307817,11.0459623356147,11.3916647712454,10.7173708688852,10.3368943032157
"Atp2a1",0.205211667310987,0.122089788986313,0.0908857395534041,0.100091803000611,0.165372799046039,0.133225364874124,0.232694239810257,0.0930202238861989,0.187421133187155,0.148438413134803,0.22282512803881,0.155930760864923
"Sh2b1",24.670820172717,21.2651267829987,21.3122859664621,18.3594138350447,21.2254323686178,22.2281762942328,25.0733774343753,26.5016262968481,22.1221760281297,20.4643723889166,22.1864153472528,20.4876424502402
"Tufm",4.36984214465264,2.68576299504346,4.13461068401642,3.48772337748892,4.60503935631947,3.67017108375797,4.50460430471179,5.68515917736505,5.10213692624008,4.39241185840165,4.12183992240364,5.90779395292394
"Atxn2l",56.9802982489868,56.1518696183048,45.955232633356,48.375999795053,50.1276588718409,52.8707399100245,56.5509171363153,53.3971683409629,49.1826726779751,52.7775954731503,49.1472510308109,42.4364613069935
"Eif3c",84.7763508414377,79.3821630712446,82.7903282944557,80.8819563400631,82.5400331637508,78.2867034929996,80.454181438722,74.9930944659851,80.4792328814822,83.1726019594382,81.5338259392096,73.6774777410059
"Cln3",9.71635904719629,10.4790109089322,10.3144531730192,9.22391495562155,12.4434181796324,9.62190559441101,8.92117610851455,8.90938386678365,8.58983800370516,10.996179450147,9.19121845233552,8.15293425180304
"Mir7059",0,0,0,0,0,0,0,0,0,0,0,0
"Apobr",0.516172720163345,1.13513373740388,0.622571945667293,0.908863607129745,1.36180631407139,0.538744502408454,0.321264746513374,0.444553445635627,0.414263716172219,1.05396988614113,0.757265601386563,0.404542314537028
"Il27",0,0.108314345354717,0.07391180710726,0,0.124142373970186,0.100009875650188,0,0,0,0.103470747960227,0.241613377605518,0
"Nupr1",299.428909017043,183.524037497207,200.939755849253,347.06592853873,183.429281513519,327.361798757152,311.790456490383,187.597719252154,295.522109951085,228.978616482431,291.491969945267,175.169101018737
"Ccdc101",16.3146702808294,14.7025576545064,15.0603230631032,14.3587957872317,15.3498425482132,14.0288295551842,16.0185171373099,12.231897315925,11.197046430375,15.9845001313943,14.4626120840284,11.5994757126619
"Sult1a1",14.4006085277349,19.1461417727653,19.8161870872497,13.9799755504867,19.7080549421245,20.4830445318878,15.0939864558186,16.6835020942922,12.9122216466202,19.2750142970289,16.3499067185135,15.6334002040048
"Slx1b",6.05817325655722,5.02596751745488,4.27645467909462,4.55808094217027,4.46846978137402,5.08941101350122,5.9623171955716,4.95263225767721,4.35480008408994,4.53448221643956,5.02892199406717,4.29636187109945
"Bola2",41.4538464730162,42.0328762600194,54.8910312278027,49.297440540182,57.1349620260409,46.1328937522579,51.0684450337289,42.0503462281656,43.8826840181972,48.9198643100979,45.2379824731874,45.0222805596932
"Coro1a",2.86158786779899,9.73048737769438,3.62177111157084,9.35172067985041,18.8522282625231,1.34656377656116,2.78462459106409,2.40443008266894,1.51392148911352,13.2692973444736,8.26621848398339,3.59872406325701
"Mapk3",161.406522141568,160.652423834697,149.324791380316,156.394571892777,144.319713206728,145.291293995681,152.609952115138,124.110756375425,124.274913073689,147.066997289491,130.73301718294,106.056550879797
"Gdpd3",233.917838726435,307.269694671478,282.49466387779,265.208601952451,220.849632007494,254.531454378612,234.094472314484,126.095408469298,182.386383832155,274.541173553767,295.259522032782,197.670814187941
"Ypel3",81.2239000367684,72.953260357005,67.8440899511469,67.1137876795927,60.3416821169611,69.5695478294252,88.0962664239757,73.8437469619672,73.6264254075959,60.7197891395375,66.2018933746116,69.6791127576832
"Tbx6",0.649926164385264,0.734674415357872,0.546904275330105,0.527013983146072,0.357226014893799,0.637234936540777,0.777908828908926,1.22611580406098,0.493414820023326,0.723088579768701,0.422118998630048,0.22340767071026
"Ppp4c",33.4721733309528,35.4577011519027,37.3595885361415,32.6673494883299,38.930796837103,31.91869240768,37.1588709478782,30.5438349903461,31.4922379311434,37.7056494213848,31.0111314330956,30.8068611330429
"Aldoa",310.880517219557,329.602512548943,383.552437043071,303.423581555639,360.157853404194,323.311531226104,299.322243743842,317.658819070022,312.599749143981,361.29500528303,288.588402852271,355.038514930996
"Fam57b",1.08101781801293,1.36446273287216,0.922845713028029,1.30670133708577,1.97903438200573,1.29329658929039,0.928225810080132,0.780673931015646,0.841083453486947,1.16502761045351,0.781117252552943,0.775497341466102
"4930451I11Rik",0,0,0,0,0,0,0,0,0,0,0,0
"Doc2a",2.92782603604079,2.88838254279246,3.01806545687979,2.54370421337249,2.86217139986817,2.70860079885927,2.45305896796734,2.82778129665982,2.2862719793043,2.91730025498974,2.68459308450575,2.00780822106607
"Ino80e",15.733455478991,15.6432819538767,15.5702572204047,13.8073477099834,13.4770144574049,15.8656821749271,16.5082806244857,15.1258655009608,13.7027009062084,15.9466821621471,15.4178014043759,13.0641270173906
"Hirip3",4.70529977792103,3.81656013186858,3.63156877811956,3.83944343489399,4.98423473986629,4.63307398845407,3.98480777054602,4.75150923445325,4.50937784209556,4.27048624645883,4.23978074501916,4.02827785706003
"Taok2",34.1694778599173,35.3521879931822,32.5484664796134,30.8353707338139,32.6866473927266,32.3395894200546,35.9820500851925,34.6166188530032,29.5543579044623,35.8747317169728,34.5611282750156,26.2868949060316
"Tmem219",16.7272222127934,16.5018740984274,15.1797156810594,16.0942105693461,16.3637139290732,16.3196729553434,18.702087419025,15.3990138186427,18.6964492714347,16.5753232875164,18.4502143447201,17.6554774938159
"Kctd13",7.12083048969913,7.34068714784586,7.65550256020572,8.09267038408201,8.65150005538595,6.60736345929524,7.2056117683015,5.74864662247824,6.62659484207063,6.72575501213659,6.82276591160079,7.01890441633816
"Asphd1",0.0717260857091845,0.073708121114938,0,0.249263370406926,0.0844791251438039,0.136113826898422,0,0.0882486404215456,0.311162499113809,0.140824087474826,0,0.147932106281118
"Sez6l2",0.743277847380673,1.05527367924229,0.850404077035624,1.23487833815178,1.88909466681138,0.85372999929866,0.831114052400591,0.806200925104017,0.668233548044225,0.681656789832741,0.627724147661611,0.49418435399149
"Cdipt",49.0729845974611,54.9519695759895,54.6535153695461,58.8373631075703,51.7062648470957,52.4763232412099,52.8723521305912,49.6061899279227,48.6055195600151,53.1726913739579,49.3227386745194,44.8575171840036
"Mvp",55.6782801798124,62.515975729328,65.2182267065283,59.9336180821343,63.9116749920671,60.2696524999237,58.4762740881814,50.3816827052323,49.6595970138186,64.8993570391104,61.7397415264448,47.477151197278
"Pagr1a",27.6813925226772,29.0952889869623,24.319444775494,27.4635745301179,26.6528050064177,28.7370799028766,26.7704578692631,26.7089635156852,26.7685693554203,30.7131151288671,23.5239370299706,20.8938384954982
"Prrt2",8.32610229627531,9.82887434488425,5.0852213793495,7.13867602203953,5.94013780991075,9.01866164786443,8.0368291661374,6.4805690343941,7.05576587347948,9.55047470028072,4.58337666313117,3.96992739193449
"Maz",55.8330250829967,56.0554146998605,55.3604422955494,48.08585830616,59.3004977929514,53.5716122495104,55.7052933430207,54.7936589997558,41.7401329262527,59.0405135224173,44.5959343841336,41.3201014348596
"Kif22",0.396022515863308,1.16540253123299,0.782627201709868,0.813245899379961,2.22617229485053,0.444084549580415,0.280094918290124,0.553691808846422,0.780921388279812,1.36068545373569,0.742750426796032,0.445516459614065
"Zg16",0,0,0,0,0,0,0,0,0,0,0,0
"AI467606",5.86949742252312,4.97664321396479,5.48789387390245,5.78946017981634,4.90533898189022,5.22001493813366,4.86902788897375,4.55221271429973,4.30687510178512,5.55278628130666,5.41740526794853,3.27610226610885
"Qprt",11.3604052944301,4.01903228816188,7.26984679179053,6.22040870945315,14.3308214162074,5.56633913158285,12.0371155631171,23.1046294249859,19.1546903328743,5.8199054162842,8.32476167576906,27.7835527796748
"Spn",7.53369861603502,9.18128451686481,6.39278096488097,7.85619389217359,8.44445777699431,5.84929964405806,6.10935959402436,4.33273569831107,4.40289965599089,10.7905444713858,5.26975758967562,2.78279354518468
"Cd2bp2",20.0223501121126,18.7802999227673,18.0870132929419,18.0056853023954,18.2074302547039,19.3497306147186,17.8566174692176,19.9057144167042,17.6386306707683,18.8863602273912,20.3516580323696,16.6840772085965
"Tbc1d10b",19.6051168626898,19.4179089052558,21.6851597432125,19.4832821181155,22.5218449069043,20.9335834487326,21.152382861778,21.3891360247836,18.7428912149517,20.2148028854256,18.3463876865601,17.3549247972848
"Mylpf",1.08263638773757,1.01141209900763,1.38033970889055,1.42514818841929,0.579605123503184,0.980560403311946,0.82461770340412,1.08984148780198,1.01406003850269,0.869565424910783,0.789643720849821,0.608970842810219
"Sept1",2.91505080061856,2.83794021173716,3.19173870402273,2.72514227577712,3.10206417269271,2.25641689504632,2.23423482072156,2.8314876919838,1.96901830564482,5.22124930519191,3.39971473168948,2.21501094580317
"Gm4532",0.468985990990488,1.33873796414929,0.511577514830755,0.784730966021617,0.429623152554604,0.93943357947705,0.997934467754134,1.85928622217736,0.678185867633744,0.818478286810211,0.656981677184709,0.483632173550192
"Zfp553",5.64134762262037,4.55393946320501,4.73528124291874,5.23122740180775,5.41824350307019,4.71203288596822,5.87663335745304,5.64270026910472,5.44699321385084,5.74515353308887,5.56289414692371,4.2507094847994
"Zfp771",10.9045809556472,10.4919615262502,9.65901128001706,10.0075527910692,14.7290384921456,9.91683291355709,11.858787925145,14.605795711525,9.92646318819285,12.6915705241947,9.97097158313502,11.4008748640751
"Dctpp1",8.67319973944625,6.26309763517972,8.38327767994175,7.806844887035,8.76584184023704,6.95060748554641,8.3469780939999,10.8874324234897,9.40653069087582,7.19113538169954,9.33631819339618,10.5153127786512
"Sephs2",52.3155796296585,21.5850227910978,27.9294114022984,33.56723863766,37.1991684422766,31.1478487887273,56.6636376271971,78.7450589587441,84.8220269735805,32.2257296148893,46.9384668309701,103.296085876956
"Itgal",1.08795774101353,2.82793726457936,0.767904774893323,2.68533376930633,3.08205717730382,0.789408095024477,0.808553722168975,0.769899717698705,0.54755666949319,2.76430271919007,3.4067486242378,1.46658049863386
"Zfp768",12.8146137552079,10.5859557621211,9.9948696700385,9.25147599697232,11.4707387804294,9.88415359813778,11.1225614384704,14.0373071025673,10.4190969524136,11.8656358066406,11.5415549185626,13.2489100419809
"Zfp747",2.24253584514602,1.72126587751195,1.49489659046856,1.81201963777931,2.51083039156912,1.93079796255724,2.25334643883157,2.31629665440277,1.54636400686645,2.36452247620735,3.14146901825207,1.81293992991983
"9130019O22Rik",1.21675406768035,0.925475975587561,0.980884773794517,1.22082059874391,0.902737221753283,1.08178552316562,1.19260631531886,1.39095149487534,1.11181618591297,1.42959326346286,1.78990467299755,0.829915137764829
"E430018J23Rik",2.98881902780408,2.24177644737277,2.40905335231707,2.66633827503245,2.95376203253611,2.55885184612601,2.63163116230679,2.66288130514722,2.32868375145852,3.01837518234879,2.83501965955989,2.72788718961104
"Zfp764",3.68874560882856,3.22740471625121,2.90873020792925,3.68958819274579,3.45475159140714,3.21891833619311,4.18462014104996,2.77047246899155,3.24549434382701,4.15925177655913,3.97318170888978,2.53596211222105
"Zfp688",11.372961570451,9.47004261600349,10.3087328997385,9.10776297973075,8.95877840501378,9.47263814813657,9.54188890630512,7.73878038090357,8.68575202373739,8.40037858808989,8.42466133700538,8.78667206471126
"Zfp689",2.78065850861196,2.55171367867555,2.15856768892371,2.11572123768758,2.30825619538185,2.47290367753096,2.82469057869029,2.20926242866973,1.81391151961995,2.46782448790807,2.01102601057948,2.26437031834777
"Prr14",33.8431884216492,32.917956291714,29.530816855886,30.815357418094,29.4488000008533,31.9262210916964,32.3474729894072,30.6223557053285,30.2305022267876,33.0790712305772,28.6201280932181,26.473612835469
"Fbrs",31.9525366617275,33.1380586778631,31.4613277045243,24.1833127196985,28.3698116847074,29.2537377681337,30.4748474604669,29.8254429553304,26.3213532198481,29.7568205185769,26.7076236485058,23.7115628165916
"Mir7060",0.271197900710639,0,0,0,0.958252266229717,0.257324680048842,0,0,0.588256111463333,0.26622947924073,0.932504185466551,0.839001799857145
"1700008J07Rik",3.26931745601748,2.87298011224072,2.48540607945383,3.16779032769613,2.69902468078683,2.79766524061326,3.25482768915882,2.7630678345144,2.80014262925792,3.05944962410359,2.76658245594969,3.11934797463335
"Snora30",0.347234695302407,0,0,0,0,0,0.831223452697077,0.427222390078137,0,0.340873258467103,0,0.716157299566535
"Phkg2",5.75820192136169,5.5885805679791,6.40932644657052,6.19387282774996,6.24376589377723,6.69946228813508,5.68871745486659,7.81559484333595,6.51766788196044,6.5051028353224,4.92365268570654,5.53744627847495
"Gm166",1.3478621216707,0.858164820204913,1.04790970999272,1.08616972341357,1.39770312806929,1.00088747791868,0.824176408441167,1.18968632442106,1.17581633635948,1.13619939030853,0.990724412608587,1.57125363359156
"Rnf40",24.1671669951036,21.5261072169749,21.5756998792161,22.317532444686,22.3752134846456,22.2434699417184,24.5368999077085,25.563510953349,22.1266574463116,22.5654158271229,24.1113166953759,21.9519280100642
"1700120K04Rik",0.410542678423841,0.351572806054677,1.24751696526342,0.792623854332643,1.20884493990305,1.03877660896328,0.818977066653657,1.43115566768348,0.445254625803738,0.470191658548546,0.627393853450792,0.776166797044025
"Zfp629",5.77723363144,5.03791874381836,5.81058469183154,5.72123829479782,5.18024448347467,5.1646695757612,5.41701909186948,5.72531091163902,5.09953413565638,5.8562650032983,6.18991074016392,4.4792032540335
"Bcl7c",6.89179908717825,4.90613475176653,5.34577676378364,4.59385073046325,7.9811325192853,3.03216470138382,6.31342206895671,5.40026809758872,3.63286248317692,6.19859475604221,6.31042815111406,5.00271125013265
"Mir762",0,0,0,0,0,0,0,0,0,0,0,0
"Ctf1",0.939211763204578,1.53290971288256,1.74338444645191,1.40798283477439,3.1884745790335,1.15327373333414,1.32254140429126,1.39347555782363,1.79757071978758,2.1423060623215,1.2031268375561,2.16497812642196
"Ctf2",0.0412823471081751,0,0,0,0,0,0,0,0,0,0.0473159531144139,0
"Fbxl19",6.71171062661943,6.60606333582034,5.79145609971388,5.30104974249568,6.94259855485317,6.37870905567407,7.17265398698284,7.90925204857266,5.88480373324008,6.75988657788252,6.53126660731807,5.29210842027194
"Orai3",23.174784536428,24.867258897194,23.2866628344046,22.6625694038406,24.4451945437409,22.8723738030388,24.1735688228625,21.2532437100194,18.2702740430314,24.5775425813092,19.4360470734008,17.2376478672721
"Setd1a",15.9303503332457,15.8104976137908,13.2136515447597,13.7804693266243,13.6496957722656,14.0990148924957,16.0981396530641,14.5747591875299,13.7375803794389,14.8451999520377,17.3180696376277,13.2107536254132
"Hsd3b7",22.0723553079201,22.389074274508,20.437243097966,21.8856794262608,22.4201944564312,18.8547142827889,20.6130193295683,18.2801031778743,18.5010257941275,24.0088460708591,18.3839218820293,15.4266489285125
"Stx1b",0.920591094979,1.16434480521081,0.66210703952501,0.929696416689279,1.02867021124914,0.963087477870222,0.706328696303901,0.522763864860541,0.844823977104742,0.532966384426646,0.730481360025576,0.559867571230382
"Stx4a",49.46585803713,51.3669616417391,46.5440283688365,40.6307859514849,39.3132753504258,44.1577109459073,43.4880440848468,45.510824623169,42.1352518129885,52.8569420286957,45.124367362649,36.4240872202586
"Zfp668",2.86380582373142,2.85443295806571,2.44609315842369,2.89341010354706,3.75340924371172,3.28937146788601,3.40197045664837,3.68245645182969,2.97750322427869,3.28694274761223,3.76361319325025,2.43142770222292
"Zfp646",9.38568227597274,8.23519460693963,7.06056886356239,8.55332836988736,7.76032473163309,8.43066609834189,8.66856724322205,10.1278111635861,6.98626382519029,8.6530487587959,10.892417352456,6.9281692735483
"Prss53",1.3064859752528,1.17665070151243,1.07056769994159,0.986285881799774,1.08925000787945,1.42072504109147,1.61646852397274,1.95060527054245,1.35326796088315,1.19608668844186,1.32918382711767,1.08993991226009
"Vkorc1",52.8502347470434,52.3199557566528,61.6516366970551,55.2378292495348,52.9451458237484,63.6259352607398,59.9280994078181,50.9685449810064,61.0358969769051,54.4175902942162,56.3047190737163,58.9058527484372
"Bckdk",20.3521826747864,17.8141460907028,18.2021730355608,18.695130848868,18.9316034004446,19.162987837547,22.2430100783586,20.6883601294016,21.6639674566769,18.1154390804465,19.7792939462879,21.2291633807979
"Kat8",11.5442252092921,11.4567823277642,12.3422390870127,11.0820205837203,10.8599798306952,12.3375456378441,10.8587204803598,10.2192277898132,10.563169788612,12.5460863507263,10.5398410530311,8.94767787751841
"Prss8",44.6248855353209,19.3572584696227,31.4607991203894,28.6467045211532,43.6190249315082,29.5105753637304,40.4537684865832,85.5517429920609,77.7097392578493,24.3744538975178,43.5688348919659,113.995685766325
"Prss36",1.34730691803551,1.03528486090024,1.75338316664283,1.09672625698807,0.872058607087199,1.47417366525204,1.089606045066,1.23951716637829,1.65868621301536,1.14389092158578,0.959921819145737,1.23917907126892
"Fus",61.5138314257769,55.4905434146429,41.6806076006844,39.398391697377,41.7430415532964,38.0064645115957,47.1473638699669,50.8443297502048,62.0166772433873,48.5982856712272,57.7798607500201,47.4151281085572
"Pycard",2.10568974242636,2.07446069393648,2.4894604445354,2.09653650125869,3.38193481313392,1.63470474730794,1.603852465286,1.56301362477767,1.81188392926598,2.59670382937188,1.59566680292169,1.16648103477406
"Trim72",0.0150299807432676,0.0926718610134415,0.0843168673310976,0.0348215819500506,0.106214045690511,0.0142611169768169,0.0359793322971631,0.0184922312857446,0.0815039313010483,0.0737731364400891,0,0.0619974361275236
"Itgam",0.333291909587573,1.87560562785855,0.545340319632699,1.470806502871,3.86009337003728,0.150591547059767,0.218458021901699,0.400304277076631,0.249587946480545,1.47233658820594,0.891342816038296,0.621934126449707
"Itgax",0.267694225968539,1.41340129289271,0.44016546990336,1.26177840602509,3.68564057975211,0.218965721532245,0.110485601787065,0.363430922640383,0.0800905215110326,1.50424616568762,0.338558869489471,0.2094204078484
"Itgad",0,0.0481594434126361,0,0.0108575871065244,0.287024434267596,0.0355736439623526,0.0112185809079954,0,0,0.0460058509787841,0,0
"4931431B13Rik",0,0,0,0,0,0,0,0,0,0,0,0
"Cox6a2",0,0.173812473767244,0,0,0.0664039253785894,0,0,0.138733826216572,0.0611465002052174,0.0553466443945069,0.0646196628269689,0.232560944017054
"9130023H24Rik",2.84284467938452,2.2283687819451,2.29908857684381,2.60808884054369,2.50512099944723,2.76633013343767,2.28499404310249,2.22117466028337,2.56559171986438,2.61761344166067,2.24754080557436,2.32176156641097
"Armc5",11.0280072791322,11.0041187910744,11.742608227745,10.1592918981971,13.2969790429138,10.7948844261074,11.239402875064,10.7426262285506,9.7848594482021,12.0436550178588,10.1629335914762,10.6328998749414
"Tgfb1i1",23.649582302109,28.4497865777402,26.7079292636392,24.8932211079438,31.0266898386756,27.234759016071,25.196886741567,17.0134969794667,17.3815818344624,26.9066350740836,20.2668383191401,13.2000227673051
"Slc5a2",21.1181409111143,14.9072472521064,21.0368904372217,30.8649623595508,63.1123013165957,25.5310735673781,27.6193218110531,83.2300703284096,40.2420302970773,19.1973964417708,32.9326574067255,62.4496139750832
"BC017158",7.76675997178147,8.32070131374473,8.41617868486803,7.8495488164621,8.62352986108582,8.8406140947383,8.52293104357404,8.60206009450604,8.56358152989995,8.06136279413469,8.01336253865827,8.02411638930866
"Mir3103",0,0,0,0,0,0,0,0,0,0,0,0
"Rgs10",1.95324476603251,3.70899265450368,2.85848634572535,2.6069625032959,6.50151347106715,1.61158771047732,1.16893766690715,1.67178224414576,1.65787379527838,3.12629474194115,1.80070998709712,2.27697097987897
"Tial1",19.9621116468562,20.7183361816696,19.1215803394044,18.220579357504,16.8739769791546,17.6185268179294,20.29767492896,19.7996475483719,20.6829176673882,20.2762405948668,18.7224331719965,16.1220490310853
"Bag3",34.8758617721436,30.0528447941823,34.66486556819,28.3167546645538,38.9166952631218,26.7969962898375,30.4072951088729,47.6167610062908,24.4446163278943,30.7907278125493,25.2911342138749,22.3119041440349
"Inpp5f",10.5661906142696,8.90885490542551,9.1243658077665,8.51709447727136,9.80449755434785,8.03987619012519,9.57897347434573,14.2056852579336,14.4859929017819,10.1648549503269,9.61292465172586,15.4389311510984
"Mcmbp",17.2127407301989,18.1848388458584,18.39394895246,16.1877342652035,17.94452158972,15.6785889031734,17.0686021725389,15.4100443134372,15.8348969931878,17.1345241555062,16.2216359365043,14.1338031753124
"Sec23ip",13.7673966847102,13.2719387195593,11.601020901643,13.8042276001978,14.4465025763175,12.9629907807607,13.6316469240046,13.0436773507317,13.5844491652114,13.7701774082442,13.9187675930188,11.6860223018191
"Ppapdc1a",0.102447001095655,0.10527795975424,0.0478932205979948,0.0395583412594325,0.0402207599489802,0.0648041933211239,0.204367898526165,0.0840308745190453,0.40739979778274,0.26818704894103,0.0391400347453791,0.246508188132047
"Wdr11",15.6945503357629,15.0541466565149,14.7161656821197,16.3077044836072,14.7919049090256,16.5342700680702,16.2928017619917,16.8182901243991,17.8008885069954,15.4471024813348,18.3159534550367,16.2436280332342
"Gm4265",0,0,0,0,0,0,0,0,0,0,0,0
"Fgfr2",27.4242662775857,25.0467806263646,26.4340476462396,30.2548350431737,24.3357716852245,34.066495268823,27.4176241591455,17.7943000246032,21.2030236150253,24.0973036537451,23.6818735032243,18.2255066750237
"Ate1",16.5930987405675,16.4599482369259,16.5293489533309,16.0473921125195,15.5317616044354,15.3888422269837,16.5477252157491,13.2631972698679,15.0844968238709,16.3708264617207,15.3927028951745,13.3270642506434
"Nsmce4a",33.7623432516755,31.795166586312,36.6025690611173,32.4220716298075,30.952327266103,28.8906577366056,34.8945867692854,29.4027250637678,34.6513594744837,36.2701024126018,32.5837107091734,35.7779211191114
"Tacc2",9.92646307942405,9.86847945979143,10.5832919270806,8.47972885293103,11.6822308540581,9.41127849956971,10.0113312658408,11.1298219256027,10.491122454262,9.56868444136123,8.89909039544135,11.6264987453693
"Btbd16",0,0.0111184643964874,0,0.0125333358445727,0,0,0.0129500450551234,0,0.0117342876049034,0,0,0
"Plekha1",34.6592713661589,34.19142404018,32.9655339495059,35.4839154907374,34.7472486167363,32.7376500807216,33.9319880333303,31.617672933157,33.5371522456485,36.1769066343867,33.8007730107303,28.1849193411611
"Mir7061",0,1.12296490404523,0,1.26586692030184,0,0,0.653977275283729,0,1.18516304809524,0,1.25248111185213,1.12689457431793
"Htra1",261.755186163826,222.605900194139,246.636885496065,270.965053605248,207.082904693236,313.304723992945,248.349714511327,209.866346692886,252.840208567552,225.011959221958,266.930199646783,214.853863233713
"Dmbt1",0,0,0.00834660003373672,0,0,0,0,0,0.00645451603960248,0,0,0
"4933402N03Rik",0,0,0,0,0,0,0,0,0,0.0314155371713868,0,0
"1700029B22Rik",0,0,0,0,0,0,0,0,0,0,0,0
"5430419D17Rik",0,0,0,0,0.0298908379948705,0,0,0,0,0.0373703264917828,0,0.0130855244285552
"Cuzd1",0,0.0507723493850238,0,0,0.0581917377985245,0,0,0,0,0.0161673043687855,0,0
"1700007K09Rik",0,0.0564804833395531,0,0.127335725710836,0,0.0521501200690701,0,0.0676224789029003,0,0.0539547909112131,0.0629946121345747,0.113356258955058
"Fam24a",0,0,0,0.116009367359198,0,0,0,0,0,0,0.114782635587527,0
"2310057M21Rik",3.42341415043403,3.19035647987557,3.24791314971334,3.57690309548704,3.49844312011509,3.10498140357038,3.19367764244249,3.20030864473618,3.18505877875641,3.16300823032889,3.23133338342339,2.83810485383775
