ID_REF	GSM356334	GSM356337	GSM356335	GSM356336
ENSMUSG00000002032_at	6.990605	7.117721	5.110354	6.72473
ENSMUSG00000002033_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002043_at	7.318037	7.333216	7.337964	7.725936
ENSMUSG00000002052_at	6.923803	6.942902	7.501849	6.926599
ENSMUSG00000002055_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002057_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002058_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002059_at	9.657881	9.503529	9.487237	9.955456
ENSMUSG00000002064_at	10.099661	10.283399	10.233481	10.423858
ENSMUSG00000002068_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002076_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002083_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002100_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002102_at	10.368304	10.356121	10.295473	10.279587
ENSMUSG00000002103_at	6.796734	6.631801	6.629308	6.629308
ENSMUSG00000002104_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002105_at	6.273217	6.440488	6.006537	6.273217
ENSMUSG00000002107_at	6.394376	6.624824	7.888114	5.654064
ENSMUSG00000002108_at	7.046593	6.961498	6.313387	7.018553
ENSMUSG00000002109_at	2.321928	2.321928	2.57752	2.321928
ENSMUSG00000002111_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002129_at	7.464525	7.177494	7.41393	7.392454
ENSMUSG00000002147_at	7.211657	6.904948	6.591773	7.416044
ENSMUSG00000002190_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002204_at	13.511761	13.573363	12.821541	13.199278
ENSMUSG00000002205_at	9.262727	9.305867	8.638041	9.504571
ENSMUSG00000002210_at	5.049221	5.049221	5.049221	5.049221
ENSMUSG00000002221_at	6.978129	6.465291	7.004362	6.950758
ENSMUSG00000002222_at	3.745454	3.745454	4.576708	4.186956
ENSMUSG00000002227_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002228_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002233_at	7.222686	6.82387	7.976428	7.857303
ENSMUSG00000002240_at	2.452417	2.452417	2.452417	2.452417
ENSMUSG00000002249_at	2.321928	2.321928	3.108192	2.321928
ENSMUSG00000002250_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002257_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002265_at	8.398795	9.488909	10.833119	9.518666
ENSMUSG00000002274_at	2.323757	2.323757	2.323757	2.323757
ENSMUSG00000002279_at	5.851682	6.113408	5.070116	5.883201
ENSMUSG00000002280_at	8.024127	8.028945	7.674833	8.024127
ENSMUSG00000002289_at	2.321928	2.321928	3.596286	2.321928
ENSMUSG00000002297_at	2.321928	2.321928	4.199465	2.321928
ENSMUSG00000002307_at	6.098018	6.034885	6.774976	6.147642
ENSMUSG00000002308_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002319_at	8.268522	8.069963	8.281545	8.360575
ENSMUSG00000002320_at	9.748289	9.651158	9.336407	9.591227
ENSMUSG00000002324_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002325_at	5.224452	4.911854	4.911854	4.911854
ENSMUSG00000002326_at	7.141697	7.072959	5.94668	7.348486
ENSMUSG00000002329_at	7.354525	7.354525	7.185508	7.354525
ENSMUSG00000002332_at	10.000651	9.60269	8.91027	9.962619
ENSMUSG00000002341_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002343_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002345_at	2.711499	2.711499	2.711499	2.711499
ENSMUSG00000002346_at	8.41343	8.354654	6.876501	8.360839
ENSMUSG00000002365_at	8.970241	8.89188	9.160158	9.638931
ENSMUSG00000002372_at	6.235064	6.235064	6.235064	6.499504
ENSMUSG00000002379_at	10.933054	10.87558	10.227029	10.624947
ENSMUSG00000002384_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002393_at	8.421704	8.464236	7.953585	8.454889
ENSMUSG00000002395_at	9.588491	9.453709	9.345084	9.390845
ENSMUSG00000002396_at	3.800876	3.800876	3.800876	4.285585
ENSMUSG00000002409_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002413_at	3.856081	3.852693	3.859469	5.441566
ENSMUSG00000002416_at	11.382563	11.391242	10.482372	11.380955
ENSMUSG00000002428_at	6.256562	6.256562	6.258512	6.724386
ENSMUSG00000002455_at	6.995052	7.485428	7.44247	7.064567
ENSMUSG00000002458_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002459_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002475_at	10.523557	10.09065	9.97169	11.038811
ENSMUSG00000002477_at	6.364661	6.159194	6.054252	6.304829
ENSMUSG00000002486_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002489_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002496_at	6.622895	6.176041	5.89841	6.445153
ENSMUSG00000002500_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002504_at	6.277995	6.277995	5.671666	6.277995
ENSMUSG00000002524_at	8.867512	8.683355	8.248894	8.369585
ENSMUSG00000002546_at	8.028136	8.110109	8.416174	7.484682
ENSMUSG00000002565_at	10.047617	10.023857	9.717262	9.422753
ENSMUSG00000002578_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002580_at	9.726709	9.857651	8.817438	10.163077
ENSMUSG00000002588_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002602_at	7.088731	6.462717	8.200627	6.502901
ENSMUSG00000002603_at	5.743905	5.167265	5.731686	4.804129
ENSMUSG00000002608_at	3.062555	3.062555	3.062555	3.062555
ENSMUSG00000002617_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002625_at	6.924147	7.007984	7.011925	6.16104
ENSMUSG00000002633_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002635_at	6.064608	5.634168	5.460796	6.581009
ENSMUSG00000002658_at	5.715536	5.489181	5.488899	5.488899
ENSMUSG00000002660_at	9.285088	9.240643	8.808084	9.405845
ENSMUSG00000002661_at	7.340176	7.68464	5.532987	7.980216
ENSMUSG00000002664_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002668_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002679_at	5.222624	3.995946	6.109273	5.793177
ENSMUSG00000002699_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002718_at	8.543367	8.190633	8.137196	8.629614
ENSMUSG00000002731_at	7.125633	7.138462	6.449079	6.460438
ENSMUSG00000002732_at	5.013202	4.951091	5.874001	4.359771
ENSMUSG00000002733_at	7.495407	6.870748	6.883053	7.523964
ENSMUSG00000002741_at	6.818794	6.681846	6.652292	7.268532
ENSMUSG00000002748_at	2.486183	2.486183	2.486183	2.486183
ENSMUSG00000002763_at	8.024509	8.4896	7.549226	7.854371
ENSMUSG00000002767_at	10.069894	10.101863	9.923825	9.915523
ENSMUSG00000002768_at	7.208255	6.819209	6.515163	7.271874
ENSMUSG00000002769_at	9.072018	9.643051	8.454001	9.199468
ENSMUSG00000002771_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002778_at	9.372143	9.655805	9.357853	9.208834
ENSMUSG00000002781_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002797_at	2.358607	3.03151	3.03151	3.03151
ENSMUSG00000002799_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002803_at	6.943449	6.943449	6.909272	6.997701
ENSMUSG00000002804_at	5.378018	5.378018	5.388389	5.378018
ENSMUSG00000002808_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002812_at	8.425758	8.339202	8.426499	8.251669
ENSMUSG00000002814_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002820_at	4.680578	4.680578	4.621544	4.680578
ENSMUSG00000002825_at	2.321928	2.321928	2.322913	2.321928
ENSMUSG00000002833_at	2.321928	2.321928	2.548778	2.321928
ENSMUSG00000002844_at	7.803182	7.680847	7.472348	7.563533
ENSMUSG00000002845_at	6.284514	5.95885	5.97658	5.877874
ENSMUSG00000002846_at	4.78426	4.727699	4.094072	4.727699
ENSMUSG00000002847_at	8.401091	8.52279	8.536114	7.559213
ENSMUSG00000002870_at	5.995987	4.647704	4.881756	4.631909
ENSMUSG00000002871_at	6.921963	6.541498	6.521738	7.154725
ENSMUSG00000002881_at	7.041252	7.04868	7.070393	7.126041
ENSMUSG00000002885_at	6.985844	7.316028	6.62279	7.836518
ENSMUSG00000002897_at	3.838701	3.840319	4.854513	3.840319
ENSMUSG00000002900_at	8.388857	8.508997	8.176925	8.201032
ENSMUSG00000002908_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002910_at	2.321928	2.321928	4.678691	2.321928
ENSMUSG00000002930_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002944_at	9.425669	9.895794	9.749937	11.077605
ENSMUSG00000002948_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002949_at	7.241062	7.397135	7.055111	7.325665
ENSMUSG00000002957_at	8.216199	8.370735	6.57281	7.005499
ENSMUSG00000002963_at	5.439352	5.448457	5.835233	5.552927
ENSMUSG00000002968_at	3.647736	3.589803	3.589803	3.589803
ENSMUSG00000002980_at	8.173124	7.799389	7.92615	7.077687
ENSMUSG00000002981_at	9.880365	9.79665	9.285222	10.046836
ENSMUSG00000002983_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000002984_at	8.45624	8.23245	8.007543	8.264727
ENSMUSG00000002985_at	11.990819	11.354084	12.606445	10.006735
ENSMUSG00000002992_at	2.321928	2.321928	2.873837	2.321928
ENSMUSG00000002996_at	8.079772	8.155753	8.389898	8.301979
ENSMUSG00000002997_at	3.391761	3.845987	3.391761	3.391761
ENSMUSG00000003031_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003032_at	4.868813	4.49831	7.612815	4.428055
ENSMUSG00000003033_at	7.808118	7.717843	7.318461	7.866035
ENSMUSG00000003037_at	9.214736	8.976457	8.634822	9.274228
ENSMUSG00000003039_at	9.126462	9.40775	9.104805	9.32555
ENSMUSG00000003051_at	5.440937	5.451632	5.440937	5.430243
ENSMUSG00000003053_at	2.321928	2.385164	2.621788	2.513579
ENSMUSG00000003062_at	6.779793	6.574228	6.086773	7.107443
ENSMUSG00000003068_at	7.839806	7.759636	8.481841	7.676505
ENSMUSG00000003070_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003072_at	11.827086	11.766718	11.177945	11.679679
ENSMUSG00000003099_at	8.411583	8.179394	8.188262	8.474163
ENSMUSG00000003119_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003123_at	4.213119	4.968928	3.917304	4.213119
ENSMUSG00000003131_at	6.430944	6.059336	6.067689	6.547221
ENSMUSG00000003134_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003135_at	4.928333	4.928333	4.928333	5.25125
ENSMUSG00000003153_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003154_at	3.88399	3.886412	5.017305	3.885201
ENSMUSG00000003161_at	9.924615	9.777119	9.628909	9.733722
ENSMUSG00000003166_at	7.299454	7.113536	7.042443	7.050345
ENSMUSG00000003184_at	5.724766	5.635078	4.883465	5.656303
ENSMUSG00000003190_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003199_at	9.019408	9.197317	8.454787	8.438023
ENSMUSG00000003200_at	6.605877	5.8805	6.71351	6.216104
ENSMUSG00000003206_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003226_at	8.731086	8.687044	9.204246	8.549283
ENSMUSG00000003227_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003228_at	5.704441	5.552126	5.596476	5.748791
ENSMUSG00000003233_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003234_at	2.770314	2.770314	2.770314	2.770314
ENSMUSG00000003235_at	7.136126	7.076281	6.857415	6.765307
ENSMUSG00000003269_at	8.866769	8.589881	8.867845	8.866238
ENSMUSG00000003271_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003273_at	2.680532	2.680532	2.680532	2.680532
ENSMUSG00000003279_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003282_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003283_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003308_at	3.961377	3.961377	3.961377	4.828846
ENSMUSG00000003309_at	7.511541	7.494645	7.477749	7.494645
ENSMUSG00000003316_at	10.747479	11.226673	11.067769	11.092788
ENSMUSG00000003341_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003344_at	5.978308	5.978308	4.746242	6.235928
ENSMUSG00000003345_at	7.656571	7.790096	6.793506	6.602232
ENSMUSG00000003346_at	9.27674	8.78693	8.779254	9.502848
ENSMUSG00000003348_at	2.332511	2.332511	2.343093	2.332511
ENSMUSG00000003352_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003354_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003355_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003363_at	8.485227	8.220932	7.995174	8.076795
ENSMUSG00000003378_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003380_at	10.599521	10.662001	10.573619	10.643257
ENSMUSG00000003382_at	2.87721	2.911043	2.90419	2.8907
ENSMUSG00000003402_at	9.131067	9.114164	9.139537	9.243814
ENSMUSG00000003410_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003411_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003418_at	9.232378	9.23603	8.820493	9.809239
ENSMUSG00000003420_at	10.531173	10.568063	10.132877	10.260169
ENSMUSG00000003421_at	3.450752	3.477392	3.510831	3.50316
ENSMUSG00000003423_at	7.547978	7.899012	7.01984	7.552427
ENSMUSG00000003426_at	9.761201	9.744177	9.89095	9.667652
ENSMUSG00000003435_at	9.558478	9.569498	10.048698	9.343168
ENSMUSG00000003436_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003437_at	2.321928	2.321928	2.361724	2.321928
ENSMUSG00000003438_at	8.161383	7.832241	6.734251	7.786626
ENSMUSG00000003444_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003458_at	7.57046	7.221564	7.125786	7.117434
ENSMUSG00000003464_at	8.349557	7.981827	8.139841	8.811599
ENSMUSG00000003469_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003476_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003477_at	7.788114	7.789014	11.142977	12.754356
ENSMUSG00000003484_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003500_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003505_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003518_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003526_at	11.468719	11.415464	11.565338	11.615045
ENSMUSG00000003527_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003528_at	9.678497	9.456818	9.030878	9.217778
ENSMUSG00000003531_at	8.176398	8.328811	7.365278	7.993163
ENSMUSG00000003534_at	7.744163	7.664532	7.663479	7.163302
ENSMUSG00000003541_at	10.01181	9.260464	9.308806	8.186852
ENSMUSG00000003546_at	7.724732	7.63933	7.314994	7.889258
ENSMUSG00000003549_at	5.536227	6.161853	5.428349	5.509706
ENSMUSG00000003555_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003559_at	8.510696	8.44064	8.33698	8.639488
ENSMUSG00000003573_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003575_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003581_at	3.03037	3.021508	3.03037	3.03037
ENSMUSG00000003585_at	2.321928	2.321928	2.505798	2.321928
ENSMUSG00000003604_at	6.81439	6.557181	6.206287	6.545487
ENSMUSG00000003617_at	8.779037	8.388109	10.281281	7.419699
ENSMUSG00000003623_at	10.585253	10.590546	10.911389	11.774705
ENSMUSG00000003644_at	8.273358	8.265597	8.265597	8.315198
ENSMUSG00000003657_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003660_at	9.591077	9.753221	9.74004	9.760653
ENSMUSG00000003662_at	9.089344	9.093719	8.178128	9.596354
ENSMUSG00000003665_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003680_at	6.197543	6.197543	6.180121	6.294853
ENSMUSG00000003721_at	8.662763	8.662763	8.200372	8.854032
ENSMUSG00000003731_at	5.782025	5.782025	5.792548	5.782025
ENSMUSG00000003746_at	10.07601	9.949824	10.186218	10.570707
ENSMUSG00000003752_at	4.264239	4.264239	4.264239	4.264239
ENSMUSG00000003759_at	7.671188	7.713511	7.671954	7.594783
ENSMUSG00000003762_at	5.262545	5.130497	4.577813	4.942249
ENSMUSG00000003778_at	5.039547	5.15739	5.039547	5.039547
ENSMUSG00000003779_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003808_at	3.710321	3.710321	3.42274	3.770227
ENSMUSG00000003809_at	11.405785	11.054443	10.564696	11.097804
ENSMUSG00000003810_at	8.588194	8.613771	8.4881	9.161913
ENSMUSG00000003813_at	8.035571	7.561878	7.008839	8.782942
ENSMUSG00000003814_at	11.371903	11.558459	10.934654	11.692195
ENSMUSG00000003824_at	4.377573	2.325647	3.258433	2.325647
ENSMUSG00000003847_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003848_at	5.325722	5.261733	5.325722	5.325722
ENSMUSG00000003863_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003865_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003868_at	6.542491	6.602466	5.792035	7.020426
ENSMUSG00000003872_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003873_at	7.095055	7.243036	7.393983	7.12387
ENSMUSG00000003882_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003923_at	7.425741	7.425597	7.534421	7.417103
ENSMUSG00000003934_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003948_at	8.922878	9.056327	7.061063	7.695912
ENSMUSG00000003949_at	9.83867	9.83279	8.696283	9.347347
ENSMUSG00000003955_at	10.219266	10.167299	9.379847	9.989241
ENSMUSG00000003970_at	11.92502	11.846481	11.512143	11.366092
ENSMUSG00000003974_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000003992_at	6.392093	6.392093	6.222944	6.520934
ENSMUSG00000004018_at	7.75613	7.736197	6.818725	7.992002
ENSMUSG00000004031_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004032_at	11.431881	10.929087	10.925672	11.156297
ENSMUSG00000004035_at	3.399871	5.522895	3.404679	3.399871
ENSMUSG00000004038_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004040_at	8.835059	8.432697	9.834861	8.41849
ENSMUSG00000004043_at	4.806457	4.806457	4.764503	4.806457
ENSMUSG00000004044_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004054_at	6.184622	5.999882	5.999882	5.999882
ENSMUSG00000004056_at	6.714561	6.641827	6.261242	6.250902
ENSMUSG00000004069_at	8.322904	8.160468	8.210266	8.826629
ENSMUSG00000004070_at	9.361014	9.502076	9.15039	9.409845
ENSMUSG00000004071_at	6.86298	6.792324	6.824633	6.93588
ENSMUSG00000004085_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004096_at	8.482139	8.245113	8.900404	8.446774
ENSMUSG00000004098_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004099_at	5.883195	5.883195	5.181586	5.883195
ENSMUSG00000004100_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004105_at	5.847921	4.71494	3.004191	3.84529
ENSMUSG00000004110_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004113_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004127_at	3.541909	3.541909	3.541909	3.673661
ENSMUSG00000004151_at	3.421042	3.421042	3.421042	4.675728
ENSMUSG00000004187_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004207_at	10.809657	10.863337	11.106805	11.121326
ENSMUSG00000004221_at	4.363334	4.363334	4.363334	4.363334
ENSMUSG00000004233_at	2.499387	2.499387	2.499387	2.499387
ENSMUSG00000004263_at	3.998998	4.234405	4.020283	3.96389
ENSMUSG00000004264_at	9.830711	9.436419	9.179799	9.621495
ENSMUSG00000004266_at	6.500984	5.817404	5.789537	5.866495
ENSMUSG00000004267_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004268_at	9.791738	9.42113	9.202759	9.745778
ENSMUSG00000004270_at	10.750365	10.624654	10.665653	11.005499
ENSMUSG00000004285_at	11.198764	11.417009	11.382264	11.276232
ENSMUSG00000004296_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004317_at	6.250179	6.146746	6.035992	6.552714
ENSMUSG00000004319_at	9.333395	9.451746	8.516696	9.475805
ENSMUSG00000004328_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004341_at	9.174168	9.529792	7.978666	8.548073
ENSMUSG00000004344_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004347_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004356_at	8.536569	8.125413	8.011123	9.241703
ENSMUSG00000004359_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004360_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004364_at	10.294357	9.977699	10.291592	10.162817
ENSMUSG00000004366_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004377_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004383_at	7.013365	7.492738	8.270759	7.961418
ENSMUSG00000004393_at	2.797101	3.08015	2.797101	2.797101
ENSMUSG00000004394_at	11.221139	11.171223	11.181245	11.466311
ENSMUSG00000004415_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004446_at	8.630222	8.076261	8.039881	8.79448
ENSMUSG00000004451_at	8.669925	8.720304	8.893524	8.990504
ENSMUSG00000004460_at	9.188107	9.174945	9.031951	9.113573
ENSMUSG00000004462_at	3.738226	3.738226	3.454334	4.283819
ENSMUSG00000004473_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004500_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004508_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004530_at	4.509425	4.217697	4.509425	4.523487
ENSMUSG00000004535_at	11.088353	10.734209	11.350635	11.047432
ENSMUSG00000004540_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004542_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004552_at	4.191848	4.191848	5.224867	4.191848
ENSMUSG00000004558_at	8.7229	9.386547	10.228285	9.016581
ENSMUSG00000004561_at	5.035629	5.035629	5.035629	5.094941
ENSMUSG00000004562_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004565_at	7.682844	7.98536	7.422034	7.722389
ENSMUSG00000004567_at	6.539462	6.143487	5.823572	6.143487
ENSMUSG00000004568_at	3.22442	3.22442	3.22442	3.22442
ENSMUSG00000004591_at	6.101337	5.84965	6.101337	6.171766
ENSMUSG00000004609_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004610_at	12.028279	12.206716	11.257394	11.951199
ENSMUSG00000004612_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004613_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004626_at	6.678499	6.678499	6.670348	6.686888
ENSMUSG00000004630_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004631_at	6.353546	6.15205	6.290991	6.19699
ENSMUSG00000004633_at	5.729986	5.517062	5.325765	6.500917
ENSMUSG00000004642_at	8.409539	8.125463	7.402941	7.838184
ENSMUSG00000004651_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004654_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004655_at	12.634629	12.413477	11.762339	12.254868
ENSMUSG00000004661_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004665_at	7.871027	7.288271	6.715039	6.333988
ENSMUSG00000004667_at	7.468704	7.468704	7.403835	7.790254
ENSMUSG00000004677_at	5.920557	5.924496	7.066927	5.924496
ENSMUSG00000004698_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004707_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004709_at	2.321928	2.321928	2.704837	2.321928
ENSMUSG00000004730_at	3.929597	3.929597	5.017409	3.861877
ENSMUSG00000004748_at	8.042564	8.072644	6.125138	8.343929
ENSMUSG00000004768_at	2.321967	2.321967	2.321967	3.569334
ENSMUSG00000004771_at	9.800922	9.622772	9.185121	9.427796
ENSMUSG00000004788_at	8.59202	8.522359	9.123591	8.780797
ENSMUSG00000004789_at	7.650733	7.62636	7.599872	7.668485
ENSMUSG00000004798_at	6.805416	6.805858	6.240554	7.034213
ENSMUSG00000004814_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004815_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004821_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004837_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004842_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000004843_at	8.914897	8.822147	9.683182	8.79954
ENSMUSG00000004846_at	8.396631	8.343379	8.290127	8.343379
