GSM356334	GSM356337	GSM356335	GSM356336
Actr3	10.61597	10.546029	10.53352	10.476884
Actr3b	2.321928	2.321928	2.321928	2.321928
Actr5	2.417143	2.458949	4.26574	2.50118
Actr6	7.310711	7.310711	6.108917	7.310711
Actr8	8.519497	8.366624	8.416961	8.58656
Actrt1	2.321928	2.321928	2.321928	2.321928
Actrt2	2.321928	2.321928	2.321928	2.321928
Actrt3	2.321928	2.321928	2.321928	2.321928
Acvr1	4.545736	4.545736	4.545736	4.545736
Acvr1b	2.89708	3.05588	4.511033	3.200015
Acvr1c	2.321928	2.321928	2.321928	2.321928
Acvr2a	4.478879	2.980019	4.38686	4.689093
Acvr2b	3.702955	3.702955	3.708303	3.702955
Acvrl1	2.321928	2.321928	2.321928	2.321928
Acy1	11.384408	11.3983	9.244302	10.820666
Acy3	11.564386	11.481737	11.217813	12.942157
Acyp1	7.385502	7.35083	6.672426	7.34884
Acyp2	8.662713	8.563001	8.662713	9.092939
Ada	2.321928	2.321928	2.321928	2.321928
Adad1	2.321928	2.321928	2.321928	2.321928
Adad2	2.321928	2.321928	2.321928	2.321928
Adal	4.634696	4.354609	2.838966	5.713565
Adam10	7.688586	7.485708	7.133475	7.515958
Adam11	2.321928	2.321928	2.321928	2.321928
Adam12	2.321928	2.321928	2.321928	2.321928
Adam15	2.321928	2.321928	2.321928	2.321928
Adam17	6.466651	6.466651	5.740301	6.466651
Adam18	2.321928	2.321928	2.321928	2.321928
Adam19	2.321928	2.321928	2.321928	2.321928
Adam1a	2.321928	2.321928	2.321928	2.321928
Adam1b	2.321928	2.321928	2.321928	2.321928
Adam2	2.321928	2.321928	2.321928	2.321928
Adam21	2.321928	2.321928	2.321928	2.321928
Adam22	2.321928	2.321928	2.321928	2.321928
Adam23	2.321928	2.321928	2.321928	2.321928
Adam24	2.321928	2.321928	2.321928	2.321928
Adam25	2.321928	2.321928	2.321928	2.321928
Adam26a	2.321928	2.321928	2.321928	2.321928
Adam28	2.321928	2.321928	2.321928	2.321928
Adam3	2.321928	2.321928	2.321928	2.321928
Adam32	2.321928	2.321928	2.321928	2.321928
Adam33	2.321928	2.321928	2.321928	2.321928
Adam5	2.321928	2.321928	2.321928	2.321928
Adam6a	2.321928	2.321928	2.321928	2.321928
Adam6b	2.321928	2.321928	2.321928	2.321928
Adam7	2.321928	2.321928	2.321928	2.321928
Adam8	2.321928	2.321928	2.397919	2.321928
Adam9	10.122218	9.921293	10.001017	10.193292
Adamts1	8.981938	7.445518	7.547561	7.412413
Adamts10	2.321928	2.321928	2.321928	2.321928
Adamts12	2.321928	2.321928	2.321928	2.321928
Adamts15	4.059279	5.081762	6.923996	5.379546
Adamts16	2.321928	2.321928	2.321928	2.321928
Adamts18	2.321928	2.321928	2.321928	2.321928
Adamts2	4.551288	4.551288	6.020141	4.028864
Adamts3	2.321928	2.321928	2.321928	2.321928
Adamts4	2.321928	2.321928	2.321928	2.321928
Adamts5	7.511415	6.364564	5.596763	6.21749
Adamts6	2.321928	2.321928	2.321928	2.321928
Adamts7	2.321928	2.321928	2.321928	2.321928
Adamts8	2.321928	2.321928	2.321928	2.321928
Adamts9	2.618446	2.916895	4.297127	2.76863
Adamtsl1	2.321928	2.321928	2.321928	2.321928
Adamtsl2	2.321928	2.321928	2.321928	2.321928
Adamtsl3	2.321928	2.321928	2.321928	2.321928
Adamtsl4	2.660362	2.660362	3.36437	2.660362
Adamtsl5	2.321928	2.321928	2.321928	2.321928
Adap1	3.637847	3.637847	3.637847	3.637847
Adap2	2.321928	2.321928	2.321928	2.321928
Adar	5.827751	5.827751	5.827751	5.720462
Adarb1	2.321928	2.321928	2.321928	2.321928
Adarb2	2.321928	2.321928	2.321928	2.321928
Adat1	2.321928	2.321928	2.321928	2.321928
Adat2	7.523081	7.287148	7.340796	7.353711
Adck1	5.054749	5.315681	5.054749	4.970175
Adck2	5.137533	5.062544	4.440964	5.062544
Adck5	6.219531	6.771447	6.771447	6.771447
Adcy1	4.423898	4.423898	4.423898	4.423898
Adcy10	2.321928	2.321928	2.321928	2.321928
Adcy2	2.321928	2.321928	2.321928	2.321928
Adcy3	2.321928	2.321928	2.321928	2.321928
Adcy4	2.321928	2.321928	2.321928	2.321928
Adcy6	9.078322	9.230524	8.759051	8.777669
Adcy7	2.321928	2.321928	2.321928	2.321928
Adcy8	2.321928	2.321928	2.321928	2.321928
Adcy9	6.325221	7.088074	4.879637	6.743169
Adcyap1	2.321928	2.321928	2.321928	2.321928
Adcyap1r1	2.321928	2.321928	2.321928	2.321928
Add1	8.805006	8.449154	8.2144	8.949681
Add2	2.321928	2.321928	2.321928	2.321928
Add3	8.224984	7.818033	6.897458	8.286454
Adgra1	2.321928	2.321928	2.321928	2.321928
Adgra2	2.321928	2.321928	2.321928	2.321928
Adgra3	9.329729	9.153665	7.97745	9.400453
Adgrb1	2.321928	2.321928	2.321928	2.321928
Adgrb2	2.321928	2.321928	2.321928	2.321928
Adgre1	3.929597	3.929597	5.017409	3.861877
Adgre4	2.321928	2.321928	2.321928	2.321928
Adgre5	6.985844	7.316028	6.62279	7.836518
Adgrf1	2.321928	2.321928	2.321928	2.321928
Adgrf4	2.321928	2.321928	2.321928	2.321928
Adgrf5	9.402354	9.860881	9.48007	9.172129
Adgrg1	8.857432	8.774164	9.003525	8.50534
Adgrg2	2.321928	2.321928	6.21226	2.321928
Adgrg3	2.321928	2.321928	2.321928	2.321928
Adgrg5	2.321928	2.321928	2.321928	2.321928
Adgrg6	2.321928	2.321928	2.321928	2.321928
Adgrl1	2.321928	2.345378	2.368829	2.345378
Adgrl2	7.757543	7.82139	7.631887	8.138621
Adgrl3	2.321928	2.321928	2.321928	2.321928
Adgrl4	8.499557	8.711669	8.227831	8.135716
Adgrv1	2.321928	2.321928	2.321928	2.321928
Adh1	11.292738	11.319647	12.190515	12.467439
Adh4	2.321928	2.321928	2.321928	2.321928
Adh5	12.002602	12.007803	12.210721	12.297451
Adh6a	2.321928	2.321928	2.321928	2.321928
Adh6b	2.321928	2.321928	2.321928	2.321928
Adh7	2.717344	2.691983	2.717344	2.742706
Adhfe1	10.754589	10.568752	10.133214	10.810407
Adig	2.321928	2.321928	2.321928	2.321928
Adipoq	9.529473	10.677252	9.03191	9.793967
Adipor1	10.163491	9.83521	10.052099	9.916643
Adipor2	8.234828	8.234828	8.234828	8.280673
Adk	11.07086	10.973537	10.6579	11.123276
Adm	5.275595	5.159509	6.383022	5.161093
Adm2	2.321928	2.321928	2.321928	2.321928
Adnp	9.233831	9.214457	9.147076	9.214457
Adnp2	2.625509	2.625509	2.625509	2.625509
Ado	2.321928	2.321928	2.321928	2.321928
Adora1	2.321928	2.321928	2.321928	2.321928
Adora2a	2.321928	2.321928	2.321928	2.321928
Adora2b	2.321928	2.321928	2.321928	2.321928
Adora3	2.321928	2.321928	2.321928	2.321928
Adpgk	4.155319	4.155319	4.155319	4.155319
Adprh	7.803182	7.680847	7.472348	7.563533
Adprhl1	2.321928	2.321928	2.321928	2.321928
Adprm	7.474976	7.997336	9.004618	8.408541
Adprs	2.321928	2.321928	2.321928	2.321928
Adra1a	2.321928	2.321928	2.321928	2.321928
Adra1b	2.321928	2.321928	2.321928	2.321928
Adra2a	2.321928	2.321928	2.321928	2.321928
Adra2b	3.305636	3.305636	3.305636	3.296451
Adra2c	2.321928	2.321928	2.321928	2.321928
Adrb3	2.321928	2.321928	2.321928	2.321928
Adrm1	9.806968	9.369884	9.643259	9.865006
Adsl	7.18798	6.870807	6.773797	7.739469
Adss	9.778806	9.509977	10.332499	10.216095
Adssl1	4.588605	5.737986	4.219852	4.588605
Adtrp	9.646682	9.684221	8.852059	9.964605
Aebp1	8.308262	8.300204	8.369987	7.557583
Aebp2	4.643963	4.643963	4.643963	4.643963
Aen	2.321928	2.321928	2.321928	2.321928
Afap1	2.321928	2.321928	2.321928	2.321928
Afap1l2	7.009526	7.002814	4.702812	6.481094
Afdn	2.321928	2.321928	2.321928	2.321928
Aff1	2.321928	2.321928	2.321928	2.321928
Aff2	2.321928	2.321928	2.321928	2.321928
Aff3	2.321928	2.321928	2.321928	2.321928
Aff4	7.734568	7.719736	8.403499	7.719736
Afg1l	8.406957	8.411038	7.769407	8.483479
Afg3l1	3.334286	3.334286	3.334286	3.334286
Afg3l2	8.311844	8.243399	8.213204	8.269185
Afm	9.963132	9.718566	6.199552	8.695243
Afmid	7.724036	7.215351	5.903153	8.343755
Afp	2.321928	2.321928	2.321928	2.321928
Aftph	9.272499	9.478497	9.380736	9.184853
Aga	8.471904	8.300293	7.854653	8.47672
Agap1	6.553479	6.890466	7.173091	7.626069
Agap3	2.321928	2.321928	2.321928	2.321928
Agbl3	2.953746	2.952931	2.952931	3.385981
Agbl4	2.321928	2.321928	2.321928	2.321928
Agbl5	3.873488	3.873488	3.873488	3.873488
Ager	2.321928	2.321928	2.321928	2.321928
Agfg1	7.985329	7.637923	7.361873	8.259296
Agfg2	6.528136	6.414587	7.225043	6.307968
Aggf1	8.006352	8.004064	8.187836	8.004064
Agl	7.654465	7.590882	7.132861	7.487559
Agmat	2.321928	2.321928	2.321928	2.321928
Agmo	8.568855	7.927703	7.358609	7.45106
Ago3	2.321928	2.321928	2.321928	2.321928
Ago4	4.097018	4.375275	4.540907	4.110565
Agpat1	4.760847	4.836416	4.313785	4.313785
Agpat2	8.396909	8.440817	7.44219	8.201238
Agpat3	9.427632	9.376504	8.631555	9.288734
Agpat4	2.321928	2.321928	2.321928	2.321928
Agpat5	4.804395	4.804395	4.885157	4.804395
Agps	8.570707	9.193368	8.410229	9.662789
Agr2	2.321928	2.321928	2.321928	2.321928
Agr3	2.321928	2.321928	2.321928	2.321928
Agrn	7.621525	7.61305	7.653621	7.617288
Agrp	2.321928	2.321928	2.321928	2.321928
Agt	9.237522	8.982138	9.221441	8.455232
Agtpbp1	4.552962	4.595791	4.552962	4.552962
Agtr1a	9.653554	9.231241	9.583739	10.121357
Agtr1b	2.321928	2.321928	2.321928	2.321928
Agtr2	2.321928	2.321928	2.321928	2.321928
Agtrap	6.654559	6.654559	6.602412	6.687691
Agxt	2.321928	2.321928	2.321928	2.321928
Ahctf1	7.517963	7.276463	8.099414	7.533129
Ahcyl1	8.524095	8.0159	7.542084	9.229053
Ahcyl2	9.738992	9.527731	9.132399	10.418884
Ahdc1	3.141273	3.141273	3.141273	3.141273
Ahi1	2.321928	2.321928	2.321928	2.321928
Ahnak	6.570269	6.570269	6.956172	6.29101
Ahr	2.321928	2.321928	2.321928	2.321928
Ahrr	2.321928	2.321928	2.321928	2.321928
Ahsa1	9.238977	9.36298	9.194162	9.321471
Ahsa2	5.174537	5.174537	4.518357	6.573214
Ahsg	2.321928	2.321928	2.321928	2.321928
AI413582	2.321928	2.321928	4.930212	3.672887
AI467606	2.321928	2.321928	2.321928	2.321928
AI597479	6.157107	6.157107	6.157107	5.644147
AI661453	5.841155	7.124278	6.239568	5.720687
AI837181	7.53703	7.53703	7.53703	7.53703
AI854703	4.452599	4.544642	4.439678	4.452599
Aicda	2.321928	2.321928	2.321928	2.321928
Aif1	2.321928	2.321928	2.321928	2.321928
Aif1l	9.069074	9.066474	9.272363	8.828329
Aifm1	10.83142	10.682694	10.060722	10.945075
Aifm2	3.856299	3.856299	3.856299	3.856299
Aifm3	3.963416	4.007397	4.00019	4.547596
Aig1	7.141378	7.006695	7.569134	7.318967
Aim2	2.321928	2.321928	2.321928	2.321928
Aimp1	8.805291	8.542338	9.03853	8.194191
Aimp2	8.42965	8.105255	7.445613	8.103449
Aip	7.414174	7.21861	6.122453	7.640298
Aipl1	2.321928	2.321928	2.321928	2.321928
Aire	2.321928	2.321928	2.321928	2.321928
Ajm1	2.321928	2.321928	2.321928	2.321928
Ak1	6.56109	7.024125	5.677622	6.56109
Ak2	9.630083	9.447121	9.069211	9.638816
Ak3	9.912263	9.669969	8.74029	10.2405
Ak4	11.78156	11.55114	8.464233	11.068935
Ak5	2.321928	2.321928	2.549116	2.321928
Ak7	2.412738	2.412738	3.26247	2.412738
Ak8	2.321928	2.321928	2.321928	2.321928
Akap1	6.262063	6.570984	5.991541	6.062401
Akap10	5.431579	5.222404	5.565329	5.431579
Akap12	7.979987	6.810726	9.518581	6.36036
Akap13	2.321928	2.321928	2.321928	2.321928
Akap14	2.321928	2.321928	2.321928	2.321928
Akap17b	2.321928	2.321928	2.321928	2.321928
Akap3	2.321928	2.321928	2.321928	2.321928
Akap4	2.321928	2.321928	2.321928	2.321928
Akap6	2.321928	2.321928	2.321928	2.321928
Akap7	6.986848	7.25605	6.820621	6.061284
Akap8	7.695091	7.118049	8.234142	7.231232
Akap8l	6.924147	7.007984	7.011925	6.16104
Akap9	2.721115	2.722844	2.725841	2.722844
Akip1	8.664852	8.664852	9.085109	8.942841
Akirin2	10.242254	10.062376	10.682733	10.292705
Akna	2.321928	2.321928	2.321928	2.321928
Aknad1	2.321928	2.321928	2.321928	2.321928
Akp3	2.321928	2.321928	2.321928	2.321928
Akr1a1	13.727848	13.749224	13.408102	13.768266
Akr1b10	3.977322	3.977322	3.977322	4.654563
Akr1b7	2.321928	2.321928	2.321928	2.321928
Akr1b8	3.543559	3.543559	4.54888	3.543559
Akr1c12	3.645971	3.645971	3.645971	3.645971
Akr1c13	8.320778	8.95431	7.233591	6.470614
Akr1c14	9.693773	9.834779	11.493233	12.207119
Akr1c18	10.437634	10.634607	10.594926	10.627529
Akr1c19	8.097533	7.605103	4.346579	5.676046
Akr1c20	2.321928	2.321928	2.321928	2.321928
Akr1c21	10.733972	10.383764	10.366091	12.582862
Akr1c6	2.321928	2.321928	2.321928	2.321928
Akr1cl	2.321928	2.321928	2.321928	2.321928
Akr1d1	7.329255	7.195871	5.704528	6.81869
Akr1e1	9.87752	9.853838	8.617803	10.327315
Akr7a5	11.177374	11.256464	10.246817	11.036886
Akt1	6.516602	6.340537	7.246628	6.516602
Akt1s1	6.119084	6.119084	6.119084	6.169299
Akt2	6.714561	6.641827	6.261242	6.250902
Aktip	9.01841	9.08688	8.434929	8.633238
Alad	11.003259	10.850721	9.529118	10.469485
Alas1	9.808879	9.639641	10.895105	9.468172
Alas2	3.804115	3.761547	5.686587	6.226229
Alb	3.584454	3.584454	3.584454	3.584454
Alcam	5.256245	5.282339	5.670933	5.96785
Aldh16a1	7.218393	7.319184	6.954767	7.421632
Aldh18a1	2.321928	2.321928	2.321928	2.321928
Aldh1a1	5.699102	5.304215	9.186278	6.074079
Aldh1a2	5.76148	4.895047	6.297119	3.98212
Aldh1a3	2.321928	2.321928	2.321928	2.321928
Aldh1a7	5.462	5.340747	8.18705	6.483971
Aldh1b1	2.321928	2.321928	2.321928	2.321928
Aldh1l1	11.80055	11.863264	11.874427	11.229191
Aldh1l2	2.321928	2.321928	2.353498	2.321928
Aldh2	11.756686	11.888962	11.567409	11.500032
Aldh3a1	2.321928	2.321928	2.321928	2.321928
Aldh3a2	8.530801	7.928639	8.450733	9.75944
Aldh3b1	2.321928	2.321928	2.321928	2.321928
Aldh3b2	2.321928	2.321928	2.321928	2.321928
Aldh3b3	2.321928	2.321928	2.321928	2.321928
Aldh4a1	9.816942	9.620966	9.362054	9.917842
Aldh6a1	12.55288	12.450625	12.242834	12.507443
Aldh7a1	2.321928	2.321928	2.321928	2.321928
Aldh8a1	10.955345	10.661554	10.218601	11.556149
Aldh9a1	11.296195	11.152153	11.410543	11.54971
Aldoa	12.568652	12.411845	11.510517	11.483525
Aldoart2	2.321928	2.321928	2.321928	2.321928
Aldob	13.87622	13.833621	13.982713	13.899276
Aldoc	4.15705	4.187548	4.15705	4.15705
Alg1	7.221066	7.349189	7.64685	7.288033
Alg10b	6.416768	6.161464	6.277782	6.910699
Alg11	2.321928	2.321928	2.321928	2.321928
Alg12	2.321928	2.321928	2.321928	2.321928
Alg13	4.833818	4.833818	4.517929	4.920798
Alg14	6.151555	6.056782	5.858811	6.980828
Alg2	8.608489	8.861064	8.286589	8.608246
Alg3	5.273436	5.374547	4.859468	5.472182
Alg5	8.126981	7.759595	7.805356	8.178775
Alg6	2.321928	2.321928	2.321928	2.321928
Alg8	5.036189	5.164912	5.034464	5.404985
Alg9	7.170702	6.891187	7.017959	7.182686
Alkbh2	2.321928	2.321928	2.321928	2.321928
Alkbh3	8.389439	8.459468	8.745652	8.435586
Alkbh3os1	2.321928	2.321928	2.321928	2.321928
Alkbh4	2.321928	2.321928	2.321928	2.321928
Alkbh5	7.313084	6.931769	7.732113	8.064928
Alkbh6	7.60023	7.48227	7.452574	6.92905
Alkbh7	7.340176	7.68464	5.532987	7.980216
Alkbh8	6.375372	6.615908	6.615908	6.930698
Allc	2.321928	2.321928	2.422495	2.321928
Alox12	2.321928	2.321928	2.321928	2.321928
Alox12b	2.321928	2.321928	2.321928	2.321928
Alox12e	2.321928	2.321928	2.321928	2.321928
Alox15	2.321928	2.321928	2.321928	2.321928
Alox5	2.321928	2.321928	2.321928	2.321928
Alox5ap	3.137832	3.126963	5.622438	3.126963
Alox8	2.321928	2.321928	2.321928	2.321928
Aloxe3	2.321928	2.321928	2.321928	2.321928
Alpk2	2.321928	2.321928	2.321928	2.321928
Alpk3	2.321928	2.321928	2.321928	2.321928
Alpl	11.032264	10.608575	9.65242	10.378883
Alppl2	2.321928	2.321928	2.321928	2.321928
Als2	2.321928	2.321928	2.321928	2.321928
Als2cl	2.714322	2.714322	2.714322	2.714322
Alx1	2.321928	2.321928	2.321928	2.321928
Alx3	2.321928	2.321928	2.321928	2.321928
Alx4	2.321928	2.321928	2.321928	2.321928
Alyref	7.860752	7.545227	7.87837	6.969821
Amacr	10.69727	10.631199	9.82159	12.074237
Ambp	2.321928	2.321928	2.321928	2.321928
Ambra1	7.099673	6.888712	6.31121	5.899548
Amdhd1	2.321928	2.321928	2.321928	2.321928
Amdhd2	7.089879	7.089879	6.636498	7.411056
Amelx	2.321928	2.321928	2.321928	2.321928
Amer1	2.321928	2.321928	2.321928	2.321928
Amer2	2.321928	2.321928	2.321928	2.321928
Amer3	2.321928	2.321928	2.321928	2.321928
Amfr	10.75825	10.583747	10.526687	10.534655
Amh	2.321928	2.321928	2.321928	2.321928
Amhr2	2.321928	2.321928	2.321928	2.321928
Amigo1	2.321928	2.321928	2.321928	2.321928
Amigo2	2.321928	2.321928	2.544238	2.321928
Ammecr1	2.321928	2.321928	2.321928	2.321928
Ammecr1l	9.746113	10.157892	9.447582	9.752298
Amn	11.69093	11.585967	10.8291	11.391192
Amn1	4.717986	4.717986	4.717986	4.717986
Amotl1	2.321928	2.321928	2.321928	2.321928
Amotl2	8.995017	8.470979	8.809136	8.738867
Ampd1	2.321928	2.321928	2.321928	2.321928
Ampd2	6.488427	6.412189	6.394867	6.921577
Ampd3	8.907385	8.616045	8.152409	7.941917
Amph	2.321928	2.321928	2.321928	2.321928
Amtn	2.321928	2.321928	2.321928	2.321928
Amy1	5.240505	7.153115	6.527595	4.668411
Amz1	2.321928	2.321928	2.321928	2.321928
Amz2	8.265298	8.330509	7.701141	8.537056
Anapc1	5.567282	5.247071	5.046365	5.47477
Anapc10	7.277741	7.0004	6.940815	7.493688
Anapc11	6.693282	6.641031	6.641031	6.636441
Anapc13	10.569612	10.561985	10.179565	10.572821
Anapc15	2.321928	2.321928	2.321928	2.321928
Anapc16	8.811245	8.734223	9.57414	9.028744
Anapc2	8.745866	8.782708	8.639376	8.589056
Anapc4	7.289157	7.329649	7.350645	7.18685
Anapc5	10.894648	10.821407	10.37931	10.690095
Anapc7	8.775753	8.903976	9.265335	8.6129
Ang	2.794497	2.794497	2.794497	2.879966
Ang2	2.321928	2.321928	2.321928	2.321928
Ang3	2.321928	2.321928	2.321928	2.321928
Ang4	2.321928	2.321928	2.321928	2.321928
Angel1	4.63956	4.63956	4.63956	4.63956
Angel2	7.482302	7.507311	7.166886	7.341066
Angpt1	5.457783	5.457783	5.457783	5.470068
Angpt2	5.548381	6.253311	6.343847	6.231141
Angpt4	2.321928	2.321928	2.321928	2.321928
Angptl1	2.321928	2.321928	2.321928	2.321928
Angptl2	5.847921	4.71494	3.004191	3.84529
Angptl3	7.968889	7.536513	6.137408	3.804159
Angptl4	2.321928	2.321928	3.596286	2.321928
Angptl6	2.321928	2.321928	2.321928	2.321928
Angptl7	2.321928	2.321928	3.295763	2.321928
Angptl8	2.321928	2.321928	2.321928	2.321928
Ank	5.299982	5.121657	5.016833	4.932071
Ank1	2.321928	2.321928	2.321928	2.321928
Ank2	2.321928	2.321928	2.321928	2.321928
Ank3	8.73428	9.028416	8.302386	8.805531
Ankef1	2.321928	2.321928	2.321928	2.321928
Ankfy1	7.968193	8.066122	7.968193	7.897794
Ankhd1	6.014813	6.014813	6.014813	6.014813
Ankib1	7.153281	6.987818	6.895405	7.674071
Ankle1	2.321928	2.321928	2.321928	2.321928
Ankle2	6.327736	6.09031	6.082808	6.204096
Ankmy2	5.637778	5.677467	5.637778	5.637778
Ankra2	5.151587	5.500546	5.500546	5.697692
Ankrd1	4.317136	2.321928	2.321928	2.321928
Ankrd10	6.9378	6.9378	7.20134	6.420057
Ankrd11	2.321928	2.321928	2.321928	2.321928
Ankrd12	4.71524	4.733469	4.71524	4.71524
Ankrd13a	9.324553	9.010281	9.212431	9.212431
Ankrd13b	2.335727	2.335727	2.335727	2.335727
Ankrd13c	7.863935	7.571169	7.467482	8.854551
Ankrd13d	2.321928	2.321928	2.321928	2.321928
Ankrd16	7.002564	6.961781	8.195114	6.909286
Ankrd17	8.244152	8.227896	8.481327	8.118974
Ankrd2	2.321928	2.321928	2.321928	2.321928
Ankrd22	2.321928	2.321928	2.321928	2.321928
Ankrd23	2.321928	2.321928	2.321928	2.321928
Ankrd24	2.321928	2.321928	2.321928	2.321928
Ankrd26	2.321928	2.321928	2.321928	2.321928
Ankrd27	2.321928	2.321928	2.321928	2.321928
Ankrd29	2.321928	2.321928	2.321928	2.918741
Ankrd33	2.321928	2.321928	2.321928	2.321928
Ankrd33b	8.883139	8.990831	11.237786	9.332796
Ankrd34a	2.321928	2.321928	2.321928	2.321928
Ankrd34b	2.321928	2.321928	2.321928	2.405255
Ankrd36	2.321928	2.321928	2.321928	2.321928
Ankrd37	2.321928	2.321928	2.321928	2.321928
Ankrd40	8.297517	7.62739	6.876373	7.975175
Ankrd42	2.321928	2.321928	2.321928	2.321928
Ankrd45	2.321928	2.321928	2.321928	2.321928
Ankrd46	8.470998	8.534915	8.260767	8.343643
Ankrd49	2.65897	2.65897	2.65897	2.65897
Ankrd50	7.223401	7.655999	7.09977	7.069567
Ankrd54	3.246926	3.246926	4.228381	3.245352
Ankrd55	2.321928	2.321928	2.321928	2.321928
Ankrd6	2.321928	2.321928	2.321928	2.321928
Ankrd61	2.321928	2.321928	2.321928	2.321928
Ankrd7	2.321928	2.321928	2.321928	2.321928
Ankrd9	2.321928	2.321928	2.321928	2.321928
Anks1	5.890295	5.72891	5.72891	5.567526
Anks1b	2.321928	2.321928	2.321928	2.321928
Anks3	2.321928	2.321928	2.321928	2.321928
Anks4b	7.891196	8.207248	4.069736	7.203137
Ankub1	2.321928	2.321928	2.321928	2.321928
Ankzf1	2.321928	2.321928	2.321928	2.321928
Anln	2.321928	2.321928	2.321928	2.321928
Ano1	2.321928	2.321928	2.321928	2.321928
Ano10	4.922552	4.922552	4.922552	4.120347
Ano4	2.321928	2.321928	2.321928	2.321928
Ano6	8.417661	8.540967	8.755579	8.651019
Ano8	2.321928	2.321928	2.321928	2.321928
Ano9	2.321928	2.321928	2.321928	2.321928
Anp32a	4.795192	6.176469	6.060414	4.170696
Anp32e	9.091526	8.907241	9.442764	8.929373
Anpep	7.886455	7.740723	7.410506	8.64217
Antkmt	8.905258	8.900491	8.079582	8.707135
Antxr1	4.803052	4.803052	7.447552	4.518308
Anxa1	9.654189	8.945981	10.446112	8.599609
Anxa10	2.321928	2.321928	2.321928	2.321928
Anxa13	3.905211	4.395201	3.45952	4.407144
Anxa2	10.164059	9.831805	10.690322	9.661252
Anxa3	7.726151	7.025432	8.955956	6.182263
Anxa4	9.017322	8.72326	8.556169	8.130519
Anxa5	8.468706	8.1531	7.886262	7.626301
Anxa6	5.979792	5.814888	4.952713	4.61892
Anxa7	7.609217	7.609217	7.609217	7.609217
Anxa8	2.321928	2.321928	2.321928	2.321928
Anxa9	2.321928	2.321928	2.388081	2.321928
Aoah	7.553338	7.223782	6.740923	8.537797
Aoc1	7.42347	2.365965	7.542629	3.351991
Aoc1l2	2.321928	2.321928	2.321928	2.321928
Aoc3	7.726312	7.571616	7.726312	7.856325
Aopep	7.83214	7.821069	8.070948	7.606321
Aox1	2.321928	2.321928	2.321928	2.321928
Aox3	2.321928	2.321928	2.321928	2.321928
Aox4	2.321928	2.321928	2.321928	2.321928
Ap1b1	8.030264	8.030154	7.569381	7.915134
Ap1g1	8.175485	7.976742	7.500874	8.356182
Ap1g2	5.873668	5.365862	5.09535	6.270573
Ap1m1	7.808118	7.717843	7.318461	7.866035
Ap1m2	7.511541	7.494645	7.477749	7.494645
Ap2a1	2.742624	2.768146	3.191335	2.793367
Ap2a2	8.216199	8.370735	6.57281	7.005499
Ap2b1	2.321928	2.321928	2.321928	2.321928
Ap2s1	9.265332	9.447494	8.932578	8.85844
Ap3b1	8.688461	8.629748	9.214822	9.234896
Ap3b2	2.321928	2.321928	2.321928	2.321928
Ap3d1	8.919852	9.256737	9.288526	9.23993
Ap3m1	7.560403	7.241644	6.940866	8.120544
Ap3m2	2.321928	2.321928	2.321928	2.321928
Ap3s2	2.321928	2.321928	2.321928	2.321928
Ap4b1	6.199821	6.158742	6.199821	6.239795
Ap4e1	8.59228	8.389326	7.68854	8.298466
Ap4m1	2.321928	2.321928	2.321928	2.321928
Ap4s1	9.045509	9.015642	8.379844	8.819786
Ap5b1	5.098409	5.146188	5.146188	5.146188
Ap5m1	8.121643	7.972959	6.704511	8.590886
