	GSM356334	GSM356335	GSM356336	GSM356337
Acot5	4.03933361023747	4.17036633068373	4.04916047207737	4.18909802671214
Cst11	4.06179901196266	4.25823909188965	4.05728330527163	4.14071493758251
Alb	6.54166544370411	6.07852275671061	6.23621898294327	6.81655479935644
Leng1	7.37012362102345	6.74477750544519	6.59432162967126	7.0817228568133
Crygn	3.82765337447562	3.85316737606957	3.77226580736118	3.91054323289282
Zfp189	5.48967962128486	4.82657375514358	5.16378503091663	5.45326925856449
Cr2	4.27369549547154	4.39965269837237	4.46127707450486	4.74852112590519
Stx19	3.85315177311198	3.89580031650169	3.92924795120175	3.96652276772024
Foxj1	4.8905419774	5.06458125986211	5.02290421206817	4.97348883884383
Zcchc18	4.68599653597453	4.76588528510601	4.61614826951268	4.68599653597453
Slamf8	4.00111663188263	4.66611067594486	4.12133741625968	4.54237158463298
Rnase2a	4.3520825120618	5.21035179828575	4.4655701454147	4.48617024462205
Naip1	3.96087274063327	4.02901097022531	4.06776373668615	3.90867822152476
Tkfc	9.04558185702227	8.678221895352	9.19686707724393	8.99800992645865
Mfsd6l	6.70035998170847	6.61571833869373	6.59338149232394	6.81079476903627
Pcare	4.37026769015867	4.65276139380323	4.55280600514036	4.39538771112474
Trim31	3.9918847255321	4.31984578852874	4.03605582032076	4.09577245079534
4930432F04Rik	6.06911451970311	5.83977890002209	6.34287456829367	6.41096501205278
Zfp605	5.10928160980182	5.27872201007067	5.33758595714153	5.50604834765309
Antkmt	9.83691359019563	9.00762427075894	9.62314820420778	9.67518594014632
Ptpra	9.06862024347454	8.64765565266548	8.83920706333693	9.00376495161433
Hdhd3	7.81839236011148	6.06529162792464	7.8597142823861	7.84267254811435
Aggf1	8.97461085278037	9.07684532110552	8.93277064203281	8.8927478159232
Acsf2	7.29324465732646	7.7304966867839	7.17876013435781	7.47943073275599
Grem1	5.09212302795537	5.37000484886195	5.19826418039988	5.18341925833131
Slc3a2	12.2250397981848	11.5082462796805	11.8101041076953	11.9769890896698
Oas3	5.00429096542219	5.10932319522026	5.14814205906986	4.78587078918556
Tdpoz1	4.08628801636789	4.25464308319613	3.89691901707026	3.89974015884028
Alox8	4.33141775260379	4.47334989284568	4.5539079668	4.53152157576177
Wnt1	4.99155876974204	5.5794203444119	5.17736376936812	5.20992135735488
Rasgrp4	5.02193281000257	5.28128999584916	5.15543942476355	4.85336123555021
Ighg2c	3.82498971752946	4.34077852346226	4.23357153316762	4.21194818830286
Ocstamp	4.35434231089894	4.57530631515371	4.41746957576305	4.20482430246229
Osbpl5	8.15845886919733	7.7693077571401	7.72852544532807	8.18348715620955
Nr1i3	4.71918155918324	4.87849742155002	4.83129824139303	4.71569365952385
BC023105	3.71094441024744	3.80648504273941	4.08518225679034	3.93931587395229
Adam26a	4.47559267499139	4.83663968978826	3.98766870578805	4.49742248883659
Gm9885	6.11268044150992	6.74247825812084	6.4536107442501	6.3216868274597
Pdzph1	3.67201778168895	3.77015340410136	3.90847628488653	3.71054479387469
Chrna2	4.4344999552908	4.76824032010006	4.63084478116386	4.52023954171301
Nlrp3	4.90134001246103	5.60131734225419	5.29830683786656	5.33825009857166
Wfdc5	5.24933239321519	5.23648950407511	5.07218868392537	5.21003094915127
Gm20274	6.39983641015165	6.953969563762	6.32236855742853	6.48207916879529
Glis1	7.61531095265463	7.93999058712104	8.28780518717136	7.68892503054635
Wif1	3.92075781309326	3.43307942560575	3.66399685073899	3.92383424545954
Gm20767	3.66391301446287	3.84481366823882	3.71662883403319	3.69823700856574
Krtap19-3	3.73540537176105	3.64489439415039	3.80397990931178	3.9344223915412
Kcnk7	5.41409092260744	6.20698730178824	6.10251620304776	5.91766629911561
Tfap2d	4.47202028972836	4.28707106397234	4.537493894345	4.72483746629251
Dkk4	4.09690734746994	4.26975247777408	4.25101318578438	4.45304308419856
Chil4	4.49078388664756	4.53175356855147	4.49078388664756	4.49939723576266
Lratd1	6.38795029314375	5.38896862096497	6.03351218724903	6.71842151873673
Il12a	4.16870741115631	4.48873488603512	4.20189243576219	4.34514134470461
Cd74	10.5421523639491	11.815378056729	9.44857089302183	9.52075384609003
Trf	8.56157352091052	8.93413759694076	7.70755608110325	8.47145711148415
Lst1	7.11132008122023	7.13008626793062	6.95567294004673	7.15770672473721
Cdc16	9.67853576962772	9.58475336675492	9.89566282858375	9.54438858108232
Klc3	6.00491111167928	6.83580457912984	6.04542659666622	6.32858658198049
Acsm3	6.32964191603714	10.8790476741271	12.5798599982161	6.88723866208709
Anxa5	10.1232186003587	9.78334675280558	9.55149582679918	9.87482794042957
Pik3c3	7.43931810313461	6.99684233300546	7.52136589395681	7.50333148720108
Emcn	10.1670670004566	10.3464806342594	10.0690739455247	10.2645552287198
Med12	8.25095562636443	8.03205824241887	8.24988553153794	8.06230987096937
Chmp2a	10.5669152498008	10.3475769788418	10.5335440075387	10.4138386107171
Rtkn	9.29432057479293	8.52352475182099	8.32074275148564	8.61866895078444
Slc5a8	10.4257649702405	10.2389744187421	11.4073130775071	10.0732614778172
Hlcs	6.14524937138684	5.73470798077395	6.0030487207681	5.73470798077395
Pcdha11	6.34365151023468	6.53495135149563	6.35182492456891	6.18734015606656
Svbp	9.50100561546831	9.71982206244449	9.50100561546831	9.6641359436146
Slc66a1	8.43232318218268	8.4085414661721	8.46965333006321	8.44587161405263
BB283400	4.3126359609395	4.64128927086484	4.52560674580372	4.46309327344726
Cep290	5.94226557506062	5.07378936247167	5.3364209313069	5.19364497977889
Krtap19-2	3.62888484644386	3.68326858701052	3.51442807613343	3.58824144723704
1700016D06Rik	3.57739748339892	3.72263522234119	3.65150246471168	3.54322710080754
Ssu72	10.0157327689048	9.83609398793994	10.0110196161941	9.62687677229023
Enpp5	10.7961838789642	10.1805252456067	10.8433405327536	10.2811727585661
Dhrs11	9.03047000966333	8.34708818907929	9.01620682943414	8.83309733981012
Ly6g2	8.13811883986651	7.66156527080755	7.85934922318314	7.8421625565454
Il36b	4.67773836019551	5.61694779151165	4.65273767204052	5.06322908332321
Nmi	8.6735004435596	8.623772248155	8.50273998467593	8.64987281924702
Iigp1b	3.89068002360689	4.13689139042135	3.97118493477477	4.00242884944218
Cldn19	7.04406770094918	6.24733768343625	6.39452359857135	6.60253465425774
Gm12185	5.58993621901135	5.92953999126909	5.92748861625531	5.6541618802414
Best2	5.13896743328086	5.61976833586964	5.7145937195245	5.63814552760189
Igkv3-12	5.91581883869649	7.30750430498705	6.23352084782003	5.91652317760963
Tacc2	10.7494114814366	10.9743931710175	10.7291704719976	10.9706314242279
Jak3	6.74743049230397	6.33809936086835	6.206440708867	6.29596448622009
Nobox	5.24746073656895	5.94300257458141	5.6523226746733	5.3994449406715
Bcat2	7.8209687045746	7.28141270819439	7.75742201368944	8.28622409801208
Ido2	4.59573022716992	5.24107555047751	5.34064944981278	5.05243883398435
Tbx1	4.27661342313578	4.27661342313578	4.42884545245173	4.21643168434544
Txk	4.98551557561899	5.154601428625	4.93332420098944	5.08303171390893
Hsf4	5.60332826556758	5.823133200637	5.74100711802344	5.50731926171417
Echdc2	8.81366711367937	8.89285024393031	9.62882112543322	8.50767624445726
Fmo4	8.0886299406605	7.09086971665108	8.4915014507445	7.79096831885927
Hmx2	5.64631393775923	4.52603263832984	5.65621710189046	5.65621710189046
Med21	7.83463006393989	7.69157387924459	8.19308093621538	7.72243258465373
Dtx1	5.95243973239442	6.68328037479966	6.45402798801917	6.31025736928022
Pcsk4	6.30888315272577	6.287259807861	6.24562958750565	6.287259807861
Nkx6-1	5.59201195822376	5.69318353545428	5.79688380091341	5.46512364003782
Dusp26	4.62777816152115	4.83229473358529	4.63544184959078	4.77052733492877
Catsperg1	5.4184881193282	5.83253841990692	5.6254428222923	5.45233716068505
H2bc18	5.94931743252352	5.85223570493515	6.1179551856398	6.17713128678035
Gm10229	4.66820996391659	5.01977169633604	4.59382198973929	4.76057664147518
Hoxc13	4.59330402102539	5.59310204132096	5.12509419627212	4.96388440537206
Hyal3	4.69441135312489	4.96388440537206	5.04975962358206	4.71653708902304
Psg28	7.60698749526859	8.17610128124982	7.34193777719469	7.96481813694002
Gdf2	6.07617503659539	6.15701193005834	5.93767237844409	6.22173145578391
Fev	4.4344999552908	4.62287400097789	4.54285039447264	4.35775794073994
Tmem114	4.7708698609944	4.94042864708161	4.89841324151083	4.78790195484016
Klra17	4.09293199291688	4.39017371824324	4.07156468395526	4.10693417463952
Ly6i	5.34887277977264	5.33119273900345	5.24756629131339	5.40210983330014
Pnoc	4.58720481315917	4.71729507291878	4.78906823221788	4.49237737278916
Fhit	8.13528367057196	7.75203398029773	7.89140823849307	7.92871170410136
Mrgprf	6.33073529956418	5.50604451406193	5.63153972830963	5.935084820496
Id1	9.72002750819637	8.85419593733716	9.21973480832652	9.47809663846618
L1Md-A101	3.54894341263435	3.65566820050721	3.52170099915399	3.58150908701833
Armcx1	7.24846304224829	5.86335860444282	6.85902619017426	7.05746814882186
1810055G02Rik	7.66380513282457	6.67357043885991	6.69967363950058	6.79094814343531
Fcamr	4.9478623533875	5.13689535718136	6.33277852261416	4.64151222177508
Otx2	3.5155881719718	3.72169005066463	3.69968707500226	3.5834364147263
Atf5	6.89546282153141	7.0215215246957	6.55468615083311	6.99334190909323
Xkr6	5.11851239873443	5.33796749069227	5.18462052429729	5.14814205906986
B4galt4	4.65273767204052	4.403134169096	4.30677462507475	4.47599012222355
Nmur2	4.94652342834133	5.23432139851416	4.93216989433381	4.79611181208744
Ifng	3.82190585702232	3.86782804858312	3.86523677939537	3.81931458783457
Gcg	3.63884524652699	3.56822509304982	3.64846465071805	3.55672401517457
Il36g	5.39620015258054	5.86922996880164	5.76360948035273	5.79649395017397
BC016548	4.91676152899005	5.22292822084564	5.09039635438376	5.16517282794976
Mcpt4	4.46370466824666	4.82764719601384	4.90148130361173	5.08525022025212
Ros1	4.18908670300958	4.36082737147165	4.56278618936318	4.22759090770152
Zfp353-ps	3.47483083247551	3.36481581020764	3.41042850865208	3.5524604684407
Fbf1	8.03844643741157	7.53018291733203	7.97989429336735	8.32208228228744
Wt1	6.42566114163037	6.66628064175325	5.79747490072478	6.27729707591805
Cfhr4	3.81443787406376	4.01766797887851	3.77017374302011	3.72794662501669
Ccar2	8.33880667730792	7.66899288697284	7.56992806061764	8.33423165936929
Cdhr5	11.0055961782686	10.5039483663162	11.0634001732063	10.886524615112
Vill	7.69064356841399	7.63709998925106	8.30087550887046	7.85300123259167
Arhgap10	7.19350634608434	7.35003390940576	7.6683331861354	7.20405720234586
Apeh	11.4329872041442	10.5176552477251	11.3054226865586	11.0235269014303
Alox12e	5.60198959424611	5.42410612801275	5.60198959424611	5.58049792813153
Prkcq	7.13822950983824	7.20195734887543	7.03859134317615	7.74126559719804
Rabggta	9.7959340717783	9.09621971665617	10.1404542844498	9.49426976184254
Ptprr	5.55151994863659	4.7802074359272	5.8038135601874	5.85915718383423
Mlh3	7.25643683817042	6.34265150631854	7.03859134317615	7.17430715869981
Gckr	4.13605066064613	4.65033421985046	4.34912061342242	4.35238785950518
Gem	7.77806691455454	7.08700039472738	6.28143616909181	6.71308636445355
Cyp3a44	4.06773399002414	4.11548433568806	4.15125366963755	4.02359219124413
Tiaf2	5.2816419058935	5.66944967324283	5.36916191206385	5.4350741861772
Moxd2	4.88077795661467	5.29568568900314	5.06211035584456	5.00818063743304
Gpr108	8.632240426562	8.52093864025895	8.53653442994037	8.6481587518151
Slc16a4	9.9370423094503	8.08597763569812	9.63034441147978	9.48546231765007
ND5	14.2381016399449	14.0219670317492	14.2072616178635	14.2822286502372
Wnt10b	5.21984944187357	5.51344970319784	5.41337552251317	5.33401223583406
Rhbdl1	6.46150517588044	6.13102777844453	6.56923822325558	6.46982371143509
Ccdc106	5.80811340545283	5.50630613631842	5.60480821559934	5.48379705035189
Hrh4	4.32609868223535	4.66120924620172	4.51721079474974	4.39682298976882
Tk2	7.16057714039728	7.05340676928803	6.84154387957148	7.17739457433637
Gm10997	3.74060511395806	4.30490550129614	4.0737930244788	4.08653545752046
Cyp2j13	4.5101015113706	8.2513597320132	10.9068681504956	4.20101489689821
Esr2	5.00119876596601	5.46202628254856	6.12789407793131	4.96388440537206
Prdm9	5.30014473365368	5.28927827451248	5.28927827451248	5.18441573813107
Cd72	5.06035161909191	5.13814378178568	5.10972455960987	5.21485790926722
Trav9d-3	7.58526189224203	7.80266350535361	8.47602383341116	7.94563096962864
Tomm40	9.17354666885212	8.42263903407057	8.92393587394693	8.6980387829585
Tyms-ps	3.84039293702304	3.74845991729206	3.84381539853186	3.6254853114117
Mrgpra3	5.14428265837613	5.51344970319784	5.1524532740177	5.50088698735808
Clk1	10.7768196700491	10.6128409783303	10.5556944984772	10.5884454986681
Klra18	7.02063587328676	6.52844323533856	6.91993546703806	6.66753612386161
Klra21	6.21096761148141	6.87053759699759	6.49956770515463	6.70351102448941
Rex2	4.92266427946638	4.96554000581597	4.81602717321015	5.02230494770059
Ube2j2	9.24144109237013	9.84974556029139	9.38666586012458	9.19406766587052
Klra19	3.68725051001331	3.56674568319901	3.63642146206265	3.68809936925535
Mrgpra1	4.45716364328983	4.43152469204549	4.73275936037735	4.53463978176534
Cldn10	11.107649215401	10.3360617360425	11.6763286923654	11.138056863264
Gbgt1	4.96388440537206	5.11851239873443	5.08618727975333	5.11941983862544
Gipc3	4.79424430601964	4.78064472738222	5.01217868054238	4.9317327284896
Stk16	8.47096066851116	6.33566129186744	8.71062966328194	8.04329147550121
Mup5	5.08133371681951	5.08597706464661	5.02765357852671	5.06707351223115
Lat2	4.71998070794754	4.64734993351381	4.64639993714878	4.69698645597193
Cd8b1	4.32031355353807	4.35871129681718	4.28852137568128	4.34141704814627
Cd209a	5.23414116995065	5.08878560934162	5.34988565425242	4.93825963987181
Tpsab1	4.47125141921858	4.55694531225976	4.47830957903157	4.50422949268944
Il24	4.54814123640928	4.84934823353624	4.76352062980929	4.86047140609794
Cd209d	5.68572565379953	5.46645558690953	5.84064531258152	5.76763425520085
BC005685	4.10209060179575	4.24635632236116	4.2786971033325	4.30857615115938
Aym1	6.65603942410872	6.89705629020429	6.92892835272335	6.71706924360512
Otos	4.27390045853347	4.43063149377234	4.22651190211744	4.53221905939108
Cst3	12.3469816522042	11.9777086223971	11.622127372874	12.253540780519
Ighv1-12	3.96386177947483	3.91312742767273	3.88473083384291	3.82692087359099
Igkv4-72	4.41493048129202	4.88303565899354	4.48895927300195	4.30953482995472
Krtap19-4	4.50247332297711	4.74239712172935	4.82439434152279	4.64544812459618
Robo4	7.41988747481589	7.15727301774328	7.11105632673186	7.3060732897083
Strn4	9.52504894965508	9.24013241840404	9.21305610318821	9.33871620749115
Cog6	8.89505519976268	7.89083428108454	8.73252006305772	8.49652709390745
Rbp4	7.36480001881272	6.6101413637747	6.61457189336453	7.89337475727367
Vit	3.73914037653642	4.08527907092494	3.90314396569379	4.13525925963356
Msantd2	7.92760097265717	5.9997765091382	7.0896901543912	7.37695129339551
Sp2	6.71545182207585	6.79845135335456	6.22353175646839	6.27392660285636
Cth	10.2036173412622	9.76615329975086	10.0569889567999	9.87378264366653
Pros1	8.20320178935681	8.86893866253091	7.38507150436595	7.83428223464288
Cpz	4.23878922446981	4.44696006131317	4.34156049637201	4.6164311652714
Pacrgl	6.7890841057301	6.44439964576767	6.91633196700629	6.75891174673093
Timm17a	10.9151658563291	10.614321897887	11.0292806687527	10.757261982121
Cadm4	8.92248491622274	7.86014922999038	8.04414754191327	8.63490511108549
Cwh43	8.24184079987548	7.67912301043303	7.66959873401128	8.21506401242906
Ifih1	7.22129835514971	6.92445861114167	6.76532130965341	7.04248748735139
Tmem203	7.56693366666975	8.37130958670222	7.81486988075505	7.52841351591348
Ifi27l2a	8.14339665417765	6.9664033170753	7.82953342762137	8.28882729984368
Catsper1	3.72865236003072	3.89974015884028	3.86058792406947	3.94645056305425
Krt20	5.91581130052552	6.80749133608898	5.05942759023576	5.34515114400535
Lama2	8.29966793467378	8.97361164663983	8.12826474424301	7.83428223464288
Lrp4	7.26884727312236	6.18576468570067	6.61401890636131	7.32654158483536
Qrich1	9.78841685403845	10.2434359889531	9.74601802948981	9.69467482383053
Irx2	7.6879982555076	7.2804016840231	7.22942482397135	7.68558569408807
Snx20	5.73700075902687	5.60442631271687	5.88097974907808	5.66841028535813
Tmprss4	5.278026179048	5.86339777712553	5.70516652236862	5.43234873893004
Upk1a	6.35827538792617	6.6852729635379	6.38964304887913	6.5415264091187
Cyb5r4	9.64183434739267	9.02155724212401	9.38428981592489	9.67630104909747
Mbd3l1	3.75627310642519	3.95956638694912	3.84094724407683	3.82030783828674
Asb9	9.69533630493438	9.61273501531243	10.1840094565964	9.91508781410008
Stard6	4.95836729382211	5.51640410148179	5.09588171508227	5.34585557860202
Serpinb1b	3.72803635437059	4.08344616641109	4.14978316672374	3.90430748036438
Hspd1	12.1348285750901	11.8457846652833	12.3368284031273	12.1290621404561
Macroh2a2	6.12140532456109	6.31591008032493	6.07981075895738	5.97662793565628
Mrrf	8.45654837989691	8.2409347752306	8.80914029079549	8.54942863759743
Rin2	7.89779333575285	9.04591248559055	8.18548950672161	7.84836571770903
Pprc1	7.97035988852915	7.14613008073144	7.21032471768069	7.31940233507558
Cry2	7.91454970655678	8.49937830136502	6.75624145468706	7.38397801291218
Vwa1	6.16426470673808	5.63293352023287	5.82888526600302	5.79289715356069
Capns1	10.9884089310792	10.9929122484286	11.0222662400255	11.0090494452392
Lzts2	8.2116359699523	8.25973184348629	7.97587960332317	8.49373590397854
Pdk3	8.81229294734995	8.55366656572555	9.60722316467715	8.76736692975774
Atoh8	6.73575390890573	6.86381842438266	6.71548217303615	6.84986680269202
Cc2d1a	6.62589813659357	6.24894670457356	6.29666926708795	6.7343191472708
Mak16	8.38548444610614	8.02033907868546	8.60779300120459	8.19900076922852
Tmem159	8.34887685486341	8.96563923173453	8.42613947518844	8.48634149176149
Hdac3	9.27332457712968	8.16930075957722	8.92754115907031	9.15628812442043
Nup35	8.44337511003817	6.70180663137663	8.26891464316865	7.62936429461424
Plcl2	7.75281709802779	8.11930417925474	8.18527271494141	7.7624384670653
Arhgdib	9.05076612781067	8.90022110464871	8.44773306662544	8.78777432995716
Cwc27	6.83567650257077	6.73679490394902	6.6720332525587	6.99009897297943
Rimoc1	10.3166717845978	10.2156310999232	10.2523755057613	10.074596559359
Nr1d1	7.59900792872732	10.4701619707175	8.2637785919795	8.68669704839812
Rps6kl1	4.73331916719445	5.19767494094652	4.9101429287216	4.88528641786353
Dnajc9	8.47182412064777	7.55542624439822	7.9381523845564	8.14967468479464
Atpaf2	8.37377751425117	8.13564208450227	8.62624205515582	8.29681068774507
Cnpy3	7.74584405324873	7.60590306330095	7.66333499934452	7.88578566433161
Sbds	8.96495855060658	9.60042858867989	9.14248546900321	9.07207641553358
Tdp1	7.55684803235061	6.89067433687484	7.49469316149301	7.39176619466389
Trmt10b	7.73511423930466	6.94283905890752	7.48992725468511	7.4368632866364
Wdr55	8.15398284005249	7.70360327318437	8.61430805265127	8.16015352592105
Sh3glb2	8.53028509597089	7.41610644989683	8.33622744643019	8.18741857539962
Icmt	8.67720469956346	8.41770015461948	8.47941689127652	8.46001082865637
Tifa	6.97236395931378	7.53416297263753	6.44167865209952	6.62086117921014
Susd2	10.6946334169262	9.2543675869321	10.9603224241994	10.7131841220668
Tor1a	8.20143240417443	8.38077937688038	8.23416286807861	7.85390976500252
Btg4	4.70710623552697	4.81767863641044	4.51773723622933	4.67053901607227
Ovgp1	4.07438616007982	5.1742185858612	4.90586894699828	4.56080127879037
Poglut1	8.33937969824737	8.23100967170761	8.26013875548498	8.39533024956978
Usp11	6.55619531972431	6.16005043978136	6.13870337608456	6.21519302003542
Tesk2	8.34840158606536	8.15080637359234	8.02567296713612	7.8751745104106
Gc	11.1163245492683	10.5454183461396	9.58881010631323	10.4568708398513
Dph6	8.38993746026446	7.49305228577247	8.04519340526326	7.97137185336896
Pgam1	10.7611793472082	10.1775569148902	10.6866989517246	10.4883790105651
Mesp1	5.48799586800466	5.64474835228204	5.8121659852683	5.66123583191522
Lin37	7.46063046210494	6.6315707286004	7.35288322787449	7.22853136810563
Ptpmt1	9.40255946216974	9.19024101637896	9.58725270608032	9.06264017719734
Slc25a11	10.7452977093532	9.96573706087909	10.8504750040189	10.4887604673684
Tspan10	4.56724985300521	4.85976309502868	4.78026904970337	4.88038303208994
Gab3	4.07109199088474	4.16827791961911	4.13458191599047	4.08933703112125
Smn1	7.62538348074922	8.15586650377055	7.84476805955522	7.41594225670447
Slc37a1	6.38153425367376	6.8774317292157	6.50314762752701	6.65426725504421
Tmem267	10.0438445862469	10.0720501752509	10.1367263314498	8.94084508982922
Dis3	7.38598063640896	7.53572297131032	7.48552891549277	7.14180194390414
Tipin	8.06784938265594	7.62542702601094	7.92899868539845	7.64274433671712
Pomgnt1	9.09180705397329	8.27309406199035	9.09344319441357	8.95518091389749
Aim2	3.63315021892515	3.6233983595664	3.54487351273106	3.53512165337231
Chst10	3.89642030871089	4.24380635043019	4.08025277480989	4.1602486158269
Ppp2r2b	5.98311246151783	5.64697610777113	5.9155059056725	5.96822172524281
Qpct	4.67471632407917	4.3568561341795	4.40545832118923	4.52751407688379
Ypel3	9.91423335262271	10.6995208306336	10.0754288520078	10.2431329338065
Zfp623	8.25912583646561	8.2752981585504	8.31415368724294	8.2463902315031
Gtf2f2	7.18789517919742	7.75231386515234	6.90397607652055	6.39887664633087
Dhx8	7.90896905939643	7.91707864989436	7.78169576998796	7.4856847360404
Pus7	7.89309931187239	7.19515817453612	7.26447419429154	7.52767207470677
Mapkapk2	8.98361707397686	8.96718658707068	8.83262296640808	8.77608027240668
Myh8	3.93552196628915	3.90148651310659	3.99665797194696	3.94296417120419
Zc3hc1	7.46736205902014	7.4996077774817	7.50056492802406	7.09440253243908
Cmas	9.1088259748401	8.8828040275037	9.22748513837883	9.03599210071761
Katnb1	7.78748305357156	7.46086680760644	7.7580241511945	7.49161366378735
Slc30a9	10.5231290063016	10.2737536296292	10.7805413437485	10.3569326266578
Ano10	8.02679911280979	7.96142464099905	7.83840490847606	7.99622436088501
Eif3b	9.76833369458784	9.6322276608124	9.45106967391434	9.68880839324915
Flna	9.29778959133985	9.00514344226264	8.28459208706671	8.79162743602524
Selenon	6.06538466519093	5.59310204132096	5.78454457783823	5.99152315821977
Unk	6.9994503945519	6.6892751288988	6.75670450831331	6.91051019770489
Srebf1	9.52252293824777	9.45458880199769	8.32461767595014	8.93969485236184
Tjap1	7.48380669500064	7.42810996650397	7.55934291607041	7.34412538320009
Hnrnpm	9.0312971777808	8.59317139948607	8.52929406097348	8.91014403346773
Pan2	7.72809825942148	7.81003172575296	7.39159156686279	7.60527415425571
Xylb	10.5775372417344	9.67861839236386	10.0919700393076	10.5021673687861
Tubgcp3	7.89766475587783	7.40701387280231	7.82838291380755	7.31940233507558
Antxr2	6.91059214430536	7.06657688998865	6.35427182562679	6.34028062474746
Usp33	9.0680075915702	8.99127429775741	9.2209106343073	9.12985001172469
Slc6a15	8.60536887381492	8.02358875577826	8.18837351604267	8.63180577759144
Tdrd7	8.66966506688751	8.44898808372761	9.14052514568859	8.60468802949139
Fam131a	4.76588222277044	4.89133631683921	4.68414543211612	4.68414543211612
Fam43a	8.88536564894502	8.00315159950297	8.74572515761875	8.96672230284913
Armc5	7.7006503749741	7.44341496839086	7.48414016200771	7.5046970950028
Appl2	9.30929919185106	9.48219692912998	9.36139206690421	9.3760057356773
Nup107	7.49005102627537	7.78017746480312	7.51648181910855	7.53417187545012
Map4k3	9.73263730893796	9.81875049356207	9.81006183768294	9.6619561938219
6330403K07Rik	4.45951689139579	4.2784332315079	4.68033754991677	4.5920453844723
Wdr90	6.31469472481071	6.58398488153457	6.41178166902523	6.43648421417513
Msl3l2	5.39514077151776	6.18185357927914	5.95354033070239	5.85446485810999
Parp12	8.15732342475341	7.64829023552936	7.66273049914841	7.93204126738691
Atg14	7.49841550080642	8.02266577778549	7.65862019454597	7.49865600616537
Trim47	8.34178880718793	8.43818803248014	8.22371989015561	8.06531252277191
Lgals3	10.6033668306172	11.5638528869972	9.78937778623415	10.3631438349962
Tprn	8.43450367231337	8.85186442885077	8.34102164203272	8.12058877910158
Kdm3a	8.93286471705708	10.0697028959777	9.11572497018241	9.05829270281238
Ppp2r5b	7.40373538579352	7.0377915128013	7.12653221244881	7.0317212171847
Niban2	8.81634602416959	9.31209453447257	8.44918110210404	8.87118009907489
Ltv1	8.90241646056605	8.68901999342684	8.857642623047	8.50199672305213
Bicdl1	8.35233414280749	8.47533554033737	8.22562421760907	8.38002511808151
Mki67	7.09534970721673	6.39572378672373	5.60206157986971	6.10154245754608
Rhot2	8.26998483375867	7.61411363801161	8.08374803189887	8.25720301535516
Fmnl3	7.68057395480926	7.57909059040459	7.50883123902086	7.72003143373443
Scaf8	9.05500902807776	9.61451903270768	8.75060693799315	8.7672579539336
Uimc1	8.74124438915459	9.03102252173982	8.70069208300735	8.80916451801805
Atg2a	7.5024857443623	7.51929138388263	7.19647737858147	7.46618415869934
Cenpt	6.67690572564867	6.79987880621899	6.29731810222963	6.08676181348466
Sirt4	7.03033762803475	6.71093938748976	7.73111622015119	6.88605954455193
Chst14	7.1394666786673	7.3952026057985	7.09603601976814	7.30337953685052
Dmrt2	6.22901609405099	4.88719840623115	6.04555642262074	6.51922254376906
Fcgbp	7.29049491446096	8.30705972367213	7.05301468578543	7.18145806041788
Jup	9.29847631227583	9.28587190013211	9.208406213446	9.2830191791641
Edc4	8.26624576785141	8.5349484115229	8.1436725414107	8.36797598257191
Slc25a45	9.21326451286267	9.23167898016503	9.32845522823915	9.38451452191335
Cln5	8.29593160788723	8.02426141621772	8.45165998481651	7.94560767397544
Zfp821	6.6233274543341	7.309438740797	6.68946633018654	6.92384594824827
Coq6	8.29241768487958	7.85142001594144	8.40044652460434	7.85711112185752
Dhx57	6.87460355504913	5.97949166605153	6.74275711614558	6.83844818401901
Marveld2	7.89578234607977	8.07684491511755	7.69096981696564	7.9718164286312
Plcg2	8.33188517012952	8.07210298464595	8.20839631488023	8.35980995007603
Oxsr1	8.98662917847641	9.15741286582367	8.92568401574011	9.13854199209331
Sidt2	9.64295807517827	9.55956756474353	9.35466961272118	9.62196219275401
Muc15	3.70874120038302	3.97278856858807	3.83675034615822	3.75287494753338
Crybg1	6.51982875390374	7.07792327162609	6.58963932001527	6.0940351414734
Parp16	7.8121209728917	6.59125573438123	7.64565453533246	7.51576203956758
Fa2h	8.67973812292191	8.12783358554245	8.42763469575451	8.86794198868906
Abracl	10.0073500763131	10.3022134145062	10.1990820025945	9.70991884906512
Sec24d	8.19260041534138	8.42678040482386	8.36134771623915	7.92548706133398
Gpr153	6.53947552802476	6.41197100356792	6.32524224687334	6.28264482051148
Mlxip	8.14946537790918	8.98596171705904	7.57407162021262	7.96009757795929
Epop	4.31277553495068	4.86047140609794	3.71662883403319	3.95501820890404
Pcsk6	8.38895818361421	7.50042261612191	7.77327256186905	8.66745917672581
Tmem94	7.80248164098192	7.28512594735485	7.47401057187667	7.63698008817994
Inafm2	7.66100265247575	7.45093308208145	7.44478656324497	7.40692292614592
Klhl42	6.73549654580374	5.25802283762047	6.26024592112944	6.55795153666371
Clstn3	6.40282066777312	6.71879679483384	6.63248412531053	6.46857584708747
Phlpp1	8.67936793729177	8.6040069767658	8.71683888915481	8.92886355871436
Fbxo2	5.50557433682805	5.39909768780003	5.09278663861881	5.1604896334494
Sash3	5.31898854558751	5.66981292627349	5.37343874551189	5.29162091876775
Rnf43	5.39682294426672	5.08342064985608	5.11973326452759	5.64759173751403
Car9	6.3224981822399	7.03768605614169	7.35668094876533	6.54441578368754
Dennd4b	6.87344110533941	6.90892590895839	6.84271369190905	6.96973696919006
